"Image type","Feature Class","Feature Name","103: RTSTRUCT: TN_mammella_segm_1_segment_t_mammella","103: RTSTRUCT: TN_mammella_segm_1_segment_n_ascella"
"original","firstorder","90Percentile","16.0","35.0"
"original","firstorder","Energy","13883734.0","1674229.0"
"original","firstorder","Entropy","2.8511150286640823","2.823101591231692"
"original","firstorder","InterquartileRange","74.0","80.0"
"original","firstorder","Kurtosis","2.0219120340150134","1.8420736642033113"
"original","firstorder","Maximum","76.0","63.0"
"original","firstorder","MeanAbsoluteDeviation","38.61005333763778","40.342872008324655"
"original","firstorder","Mean","-45.33116306599586","-23.479032258064517"
"original","firstorder","Median","-46.0","-21.0"
"original","firstorder","Minimum","-151.0","-128.0"
"original","firstorder","Range","227.0","191.0"
"original","firstorder","RobustMeanAbsoluteDeviation","30.00773243674304","32.72779797146077"
"original","firstorder","RootMeanSquared","64.10015007330284","51.965078224118066"
"original","firstorder","Skewness","0.033612498951993364","-0.17218190162492994"
"original","firstorder","TotalEnergy","43296588.602644235","5221102.9280463355"
"original","firstorder","Uniformity","0.1475228552027516","0.15031737773152967"
"original","firstorder","Variance","2053.9148945040397","2149.1043990634757"
"original","glcm","Autocorrelation","35.706608436095884","33.45074612267516"
"original","glcm","ClusterProminence","231.44062528336823","267.19600920292237"
"original","glcm","ClusterShade","1.4481322543827682","-7.455462851099576"
"original","glcm","ClusterTendency","10.402485508685277","11.879251050932986"
"original","glcm","Contrast","3.0146003658145832","2.2396716291122187"
"original","glcm","Correlation","0.5511735697482681","0.6815208657496843"
"original","glcm","DifferenceAverage","1.3064504722891814","1.103858419546492"
"original","glcm","DifferenceEntropy","2.0028487051466612","1.8670381261776767"
"original","glcm","DifferenceVariance","1.1781573927572855","0.9697833792309578"
"original","glcm","Id","0.5554602267453992","0.5939758417320319"
"original","glcm","Idm","0.5062081284436302","0.5558198154823821"
"original","glcm","Idmn","0.9768805638068934","0.9747069163102837"
"original","glcm","Idn","0.9011108053251705","0.8990482733218795"
"original","glcm","Imc1","-0.13028547175746877","-0.18895042517102859"
"original","glcm","Imc2","0.6467796776243413","0.7878727374973704"
"original","glcm","InverseVariance","0.45023669116559173","0.4791891985391209"
"original","glcm","JointAverage","5.818781389786498","5.571396159027619"
"original","glcm","JointEnergy","0.03020729597111431","0.03704387375661667"
"original","glcm","JointEntropy","5.327660525375704","5.070730013599118"
"original","glcm","MCC","0.5634036964193323","0.6943195054779217"
"original","glcm","MaximumProbability","0.049482936260564096","0.08476656400347958"
"original","glcm","SumAverage","11.637562779572997","11.142792318055236"
"original","glcm","SumEntropy","3.664903985062602","3.6491469804233385"
"original","glcm","SumSquares","3.3542714686249653","3.529730670011302"
"original","gldm","DependenceEntropy","6.3034356114613965","6.1307957077507655"
"original","gldm","DependenceNonUniformity","328.3045279668541","57.76451612903226"
"original","gldm","DependenceNonUniformityNormalized","0.09716026278983549","0.09316857440166493"
"original","gldm","DependenceVariance","9.175657388422005","12.262643080124871"
"original","gldm","GrayLevelNonUniformity","498.47972773009764","93.19677419354839"
"original","gldm","GrayLevelVariance","3.3890485784235116","3.657156607700312"
"original","gldm","HighGrayLevelEmphasis","35.94554601953241","34.74677419354839"
"original","gldm","LargeDependenceEmphasis","46.6862977212193","54.72258064516129"
"original","gldm","LargeDependenceHighGrayLevelEmphasis","1776.3296833382658","2213.5467741935486"
"original","gldm","LargeDependenceLowGrayLevelEmphasis","1.953962094757446","2.484450883459716"
"original","gldm","LowGrayLevelEmphasis","0.04573067277824362","0.0536938602800738"
"original","gldm","SmallDependenceEmphasis","0.07870280939133793","0.0782846288005265"
"original","gldm","SmallDependenceHighGrayLevelEmphasis","2.915249650692338","2.9122242953644872"
"original","gldm","SmallDependenceLowGrayLevelEmphasis","0.0043143487324326475","0.005169068286496906"
"original","glrlm","GrayLevelNonUniformity","400.1169277371448","72.15686919281838"
"original","glrlm","GrayLevelNonUniformityNormalized","0.14756173772291728","0.14773242518200258"
"original","glrlm","GrayLevelVariance","3.372787371530777","3.5733439617678857"
"original","glrlm","HighGrayLevelRunEmphasis","35.65189426732164","34.175328788749326"
"original","glrlm","LongRunEmphasis","2.0480024303913953","2.0360221121733533"
"original","glrlm","LongRunHighGrayLevelEmphasis","74.87549660796957","73.0098693623726"
"original","glrlm","LongRunLowGrayLevelEmphasis","0.09116080222817943","0.10543873605513107"
"original","glrlm","LowGrayLevelRunEmphasis","0.046396483515287544","0.0547848690394995"
"original","glrlm","RunEntropy","3.7228068887691887","3.7248062778057376"
"original","glrlm","RunLengthNonUniformity","1897.2773334469396","325.01515328031996"
"original","glrlm","RunLengthNonUniformityNormalized","0.6809576073009561","0.6556151817387451"
"original","glrlm","RunPercentage","0.8029002663509915","0.7878411910669978"
"original","glrlm","RunVariance","0.382549623082855","0.36946990191562956"
"original","glrlm","ShortRunEmphasis","0.8430695035507431","0.8326666863633176"
"original","glrlm","ShortRunHighGrayLevelEmphasis","29.887729293390013","28.190412371964563"
"original","glrlm","ShortRunLowGrayLevelEmphasis","0.03951060512957464","0.046238597347829063"
"original","glszm","GrayLevelNonUniformity","29.244725738396625","5.909090909090909"
"original","glszm","GrayLevelNonUniformityNormalized","0.12339546725061867","0.13429752066115702"
"original","glszm","GrayLevelVariance","4.91762360020652","5.179752066115703"
"original","glszm","HighGrayLevelZoneEmphasis","36.12658227848101","40.63636363636363"
"original","glszm","LargeAreaEmphasis","2391.0675105485234","911.7272727272727"
"original","glszm","LargeAreaHighGrayLevelEmphasis","92659.68776371308","30805.159090909092"
"original","glszm","LargeAreaLowGrayLevelEmphasis","85.04303104840776","44.85235635836826"
"original","glszm","LowGrayLevelZoneEmphasis","0.06313903921307068","0.07384897372248563"
"original","glszm","SizeZoneNonUniformity","44.17299578059072","9.681818181818182"
"original","glszm","SizeZoneNonUniformityNormalized","0.18638394844131104","0.22004132231404958"
"original","glszm","SmallAreaEmphasis","0.4372035584366579","0.46826433438300313"
"original","glszm","SmallAreaHighGrayLevelEmphasis","18.12844639909594","18.363991321229197"
"original","glszm","SmallAreaLowGrayLevelEmphasis","0.028492347599674527","0.040299233567995876"
"original","glszm","ZoneEntropy","5.882141774493075","4.646376220664166"
"original","glszm","ZonePercentage","0.07013909440662917","0.07096774193548387"
"original","glszm","ZoneVariance","2187.7945129875907","713.1735537190083"
"original","ngtdm","Busyness","6.776500584327213","1.4535228367591688"
"original","ngtdm","Coarseness","0.002449283566325891","0.015587994656527092"
"original","ngtdm","Complexity","43.98837758105122","22.69344763815002"
"original","ngtdm","Contrast","0.053612849651493134","0.07309046766533465"
"original","ngtdm","Strength","0.10083894965534808","0.42996185289979477"
"wavelet-LLH","firstorder","10Percentile","-75.94840340363326","-60.75618790767235"
"wavelet-LLH","firstorder","90Percentile","57.4666923861191","33.7256756875633"
"wavelet-LLH","firstorder","Energy","8768398.536619967","963685.145711623"
"wavelet-LLH","firstorder","Entropy","3.0519808886234694","2.6628643335873874"
"wavelet-LLH","firstorder","InterquartileRange","76.10705021525797","45.96711791666619"
"wavelet-LLH","firstorder","Kurtosis","2.4710333571589502","3.239245138150819"
"wavelet-LLH","firstorder","Maximum","138.2705644599628","102.56236430840698"
"wavelet-LLH","firstorder","MeanAbsoluteDeviation","41.82932875119445","29.6314474542355"
"wavelet-LLH","firstorder","Mean","-4.806129114090605","-10.979319994203214"
"wavelet-LLH","firstorder","Median","0.43570163385222527","-7.163045853888521"
"wavelet-LLH","firstorder","Minimum","-161.94153978707854","-120.22591672187191"
"wavelet-LLH","firstorder","Range","300.21210424704134","222.78828103027888"
"wavelet-LLH","firstorder","RobustMeanAbsoluteDeviation","30.728670010094202","20.085585632382855"
"wavelet-LLH","firstorder","RootMeanSquared","50.9408332542457","39.42500323627174"
"wavelet-LLH","firstorder","Skewness","-0.2498173608351343","0.009196241737361511"
"wavelet-LLH","firstorder","TotalEnergy","27344354.490230255","3005263.518903157"
"wavelet-LLH","firstorder","Uniformity","0.13557660465940383","0.18736732570239337"
"wavelet-LLH","firstorder","Variance","2571.869615575556","1433.7854126449267"
"wavelet-LLH","glcm","Autocorrelation","53.786394791772835","26.15073591225342"
"wavelet-LLH","glcm","ClusterProminence","296.34080169680306","112.21025141357646"
"wavelet-LLH","glcm","ClusterShade","-8.32363713401555","0.237268633156777"
"wavelet-LLH","glcm","ClusterTendency","10.34275822535313","5.670676734606152"
"wavelet-LLH","glcm","Contrast","6.7470550746761395","3.7259038977658685"
"wavelet-LLH","glcm","Correlation","0.21389692173068522","0.1998483232662103"
"wavelet-LLH","glcm","DifferenceAverage","1.9124002491250718","1.4310765877559342"
"wavelet-LLH","glcm","DifferenceEntropy","2.41121956800236","2.103712915966512"
"wavelet-LLH","glcm","DifferenceVariance","2.5869072023514685","1.5034440341409352"
"wavelet-LLH","glcm","Id","0.4860734655082713","0.5396177798826985"
"wavelet-LLH","glcm","Idm","0.422092658490915","0.487808215573146"
"wavelet-LLH","glcm","Idmn","0.9648881901235158","0.9668960186670391"
"wavelet-LLH","glcm","Idn","0.8827546819513707","0.8851047426173545"
"wavelet-LLH","glcm","Imc1","-0.10074726279612768","-0.0952591763479965"
"wavelet-LLH","glcm","Imc2","0.4835690332781193","0.5196285624675798"
"wavelet-LLH","glcm","InverseVariance","0.3886120605915097","0.4439486108529688"
"wavelet-LLH","glcm","JointAverage","7.272296478548639","5.0658893957947475"
"wavelet-LLH","glcm","JointEnergy","0.02363846233495894","0.04349120086553263"
"wavelet-LLH","glcm","JointEntropy","5.8105991765733584","5.023542568610515"
"wavelet-LLH","glcm","MCC","0.4089374099238418","0.37888643081576795"
"wavelet-LLH","glcm","MaximumProbability","0.04852261790629709","0.08791546114854681"
"wavelet-LLH","glcm","SumAverage","14.544592957097281","10.131778791589493"
"wavelet-LLH","glcm","SumEntropy","3.66147002667901","3.2297768943189524"
"wavelet-LLH","glcm","SumSquares","4.272453325007318","2.3491451580930054"
"wavelet-LLH","gldm","DependenceEntropy","6.2863412544677795","5.834717477659748"
"wavelet-LLH","gldm","DependenceNonUniformity","388.0239715892276","65.81290322580645"
"wavelet-LLH","gldm","DependenceNonUniformityNormalized","0.11483396614064148","0.10614984391259105"
"wavelet-LLH","gldm","DependenceVariance","7.007253074431049","9.171602497398542"
"wavelet-LLH","gldm","GrayLevelNonUniformity","458.1133471441255","116.16774193548387"
"wavelet-LLH","gldm","GrayLevelVariance","4.214577074195974","2.429250780437045"
"wavelet-LLH","gldm","HighGrayLevelEmphasis","57.63125184965966","27.980645161290322"
"wavelet-LLH","gldm","LargeDependenceEmphasis","33.42971293282036","40.56774193548387"
"wavelet-LLH","gldm","LargeDependenceHighGrayLevelEmphasis","1908.9511689849069","1106.3709677419354"
"wavelet-LLH","gldm","LargeDependenceLowGrayLevelEmphasis","0.809819578175547","1.9733830657860516"
"wavelet-LLH","gldm","LowGrayLevelEmphasis","0.027294204779588657","0.06410134007306625"
"wavelet-LLH","gldm","SmallDependenceEmphasis","0.11162902568339352","0.0958048192975814"
"wavelet-LLH","gldm","SmallDependenceHighGrayLevelEmphasis","6.493760635585454","3.0129952465242686"
"wavelet-LLH","gldm","SmallDependenceLowGrayLevelEmphasis","0.003790921235653905","0.007851684543158216"
"wavelet-LLH","glrlm","GrayLevelNonUniformity","378.55437655948674","90.96975565199733"
"wavelet-LLH","glrlm","GrayLevelNonUniformityNormalized","0.13339857850194622","0.17842417329914895"
"wavelet-LLH","glrlm","GrayLevelVariance","4.325131922336598","2.612053406580595"
"wavelet-LLH","glrlm","HighGrayLevelRunEmphasis","57.67175172939216","28.11992087701401"
"wavelet-LLH","glrlm","LongRunEmphasis","1.8213414059492015","1.849587504412693"
"wavelet-LLH","glrlm","LongRunHighGrayLevelEmphasis","105.00535979407456","51.301989295623414"
"wavelet-LLH","glrlm","LongRunLowGrayLevelEmphasis","0.04822165206032807","0.11214380211211891"
"wavelet-LLH","glrlm","LowGrayLevelRunEmphasis","0.027746584823095336","0.06628024801151153"
"wavelet-LLH","glrlm","RunEntropy","3.7867511999481795","3.46969498008138"
"wavelet-LLH","glrlm","RunLengthNonUniformity","2158.5511587682367","367.758633682372"
"wavelet-LLH","glrlm","RunLengthNonUniformityNormalized","0.7406011700996854","0.7079020515157729"
"wavelet-LLH","glrlm","RunPercentage","0.8407585311994902","0.822952853598015"
"wavelet-LLH","glrlm","RunVariance","0.3097450854583359","0.3103559166341305"
"wavelet-LLH","glrlm","ShortRunEmphasis","0.8760670212440586","0.8600931289005386"
"wavelet-LLH","glrlm","ShortRunHighGrayLevelEmphasis","50.58062914831961","24.272681280417583"
"wavelet-LLH","glrlm","ShortRunLowGrayLevelEmphasis","0.02459146258346749","0.058545849265041756"
"wavelet-LLH","glszm","GrayLevelNonUniformity","39.350132625994696","7.885245901639344"
"wavelet-LLH","glszm","GrayLevelNonUniformityNormalized","0.10437700961802307","0.12926632625638268"
"wavelet-LLH","glszm","GrayLevelVariance","6.8261508910918955","5.5178715399086276"
"wavelet-LLH","glszm","HighGrayLevelZoneEmphasis","59.148541114058354","31.34426229508197"
"wavelet-LLH","glszm","LargeAreaEmphasis","741.7533156498673","865.3770491803278"
"wavelet-LLH","glszm","LargeAreaHighGrayLevelEmphasis","41515.26790450928","25017.409836065573"
"wavelet-LLH","glszm","LargeAreaLowGrayLevelEmphasis","16.17257645940557","33.7765189207134"
"wavelet-LLH","glszm","LowGrayLevelZoneEmphasis","0.038605678546761446","0.1026549508692366"
"wavelet-LLH","glszm","SizeZoneNonUniformity","79.27586206896552","10.704918032786885"
"wavelet-LLH","glszm","SizeZoneNonUniformityNormalized","0.21028080124394036","0.17549045955388337"
"wavelet-LLH","glszm","SmallAreaEmphasis","0.46592694257802025","0.40629994089342336"
"wavelet-LLH","glszm","SmallAreaHighGrayLevelEmphasis","27.483648447239098","14.711025513779017"
"wavelet-LLH","glszm","SmallAreaLowGrayLevelEmphasis","0.0184622939426109","0.03948469493315645"
"wavelet-LLH","glszm","ZoneEntropy","6.109174291332709","5.2007484029238435"
"wavelet-LLH","glszm","ZonePercentage","0.11157147084936371","0.09838709677419355"
"wavelet-LLH","glszm","ZoneVariance","661.4203716342197","762.0714861596346"
"wavelet-LLH","ngtdm","Busyness","4.984641570667553","1.6041505926569468"
"wavelet-LLH","ngtdm","Coarseness","0.001955647672143464","0.011432127876828619"
"wavelet-LLH","ngtdm","Complexity","93.5033365078561","38.62469688386763"
"wavelet-LLH","ngtdm","Contrast","0.07363182073896342","0.05299122681813738"
"wavelet-LLH","ngtdm","Strength","0.10338652042624186","0.35745390123972204"
"wavelet-LHL","firstorder","10Percentile","-19.72392532950288","-19.911769814008792"
"wavelet-LHL","firstorder","90Percentile","20.592359626069488","21.439559434142048"
"wavelet-LHL","firstorder","Energy","869575.3396942976","169723.3972843897"
"wavelet-LHL","firstorder","Entropy","1.546692667676942","1.5853389582882107"
"wavelet-LHL","firstorder","InterquartileRange","21.706836664267527","20.629896294017772"
"wavelet-LHL","firstorder","Kurtosis","3.1849781539504933","3.4350090861066485"
"wavelet-LHL","firstorder","Maximum","58.705204283711055","48.13031818140888"
"wavelet-LHL","firstorder","MeanAbsoluteDeviation","12.705268346245802","12.805093461226816"
"wavelet-LHL","firstorder","Mean","0.40156094340404774","0.9992696750430219"
"wavelet-LHL","firstorder","Median","0.21001467548476582","1.2173129978301254"
"wavelet-LHL","firstorder","Minimum","-59.71821795206171","-61.90434391430213"
"wavelet-LHL","firstorder","Range","118.42342223577276","110.03466209571101"
"wavelet-LHL","firstorder","RobustMeanAbsoluteDeviation","8.824698851172213","8.60638744571261"
"wavelet-LHL","firstorder","RootMeanSquared","16.042036925245785","16.545313988402338"
"wavelet-LHL","firstorder","Skewness","-0.010357079854846265","-0.1965550921284991"
"wavelet-LHL","firstorder","TotalEnergy","2711780.9763388303","529284.4207808481"
"wavelet-LHL","firstorder","Uniformity","0.3961139608435753","0.38407388137356924"
"wavelet-LHL","firstorder","Variance","257.18569751968175","272.74887509136164"
"wavelet-LHL","glcm","Autocorrelation","12.372773621091604","12.6231816487272"
"wavelet-LHL","glcm","ClusterProminence","3.807549167025135","4.742933886611956"
"wavelet-LHL","glcm","ClusterShade","-0.0355283689014818","-0.12758131828217553"
"wavelet-LHL","glcm","ClusterTendency","1.0672602495241925","1.2874019652080402"
"wavelet-LHL","glcm","Contrast","0.8845646178832722","0.8567986537065579"
"wavelet-LHL","glcm","Correlation","0.09297255880509053","0.20206270095980844"
"wavelet-LHL","glcm","DifferenceAverage","0.6614445348770365","0.6493899287829137"
"wavelet-LHL","glcm","DifferenceEntropy","1.3412633948902812","1.3393662672111322"
"wavelet-LHL","glcm","DifferenceVariance","0.4211203200842449","0.4160320165593009"
"wavelet-LHL","glcm","Id","0.7035958878305224","0.708266802265415"
"wavelet-LHL","glcm","Idm","0.6914241253269421","0.6960459081009076"
"wavelet-LHL","glcm","Idmn","0.9772335717005742","0.9689132262178042"
"wavelet-LHL","glcm","Idn","0.9093497548800751","0.8965919085940963"
"wavelet-LHL","glcm","Imc1","-0.056850342903470165","-0.06416706814265177"
"wavelet-LHL","glcm","Imc2","0.297982767846448","0.3593000315828793"
"wavelet-LHL","glcm","InverseVariance","0.49214619139276655","0.4830784171322267"
"wavelet-LHL","glcm","JointAverage","3.5109937989679243","3.5377074791121426"
"wavelet-LHL","glcm","JointEnergy","0.17219925427464033","0.1538905685472594"
"wavelet-LHL","glcm","JointEntropy","2.9677628054359033","3.084726450133836"
"wavelet-LHL","glcm","MCC","0.25317273692086634","0.26892032426875223"
"wavelet-LHL","glcm","MaximumProbability","0.2337523386556929","0.22699850422992018"
"wavelet-LHL","glcm","SumAverage","7.021987597935849","7.075414958224285"
"wavelet-LHL","glcm","SumEntropy","2.054178297617604","2.1924238798963676"
"wavelet-LHL","glcm","SumSquares","0.48795621685186624","0.5360501547286494"
"wavelet-LHL","gldm","DependenceEntropy","5.330545707735688","5.380194918583155"
"wavelet-LHL","gldm","DependenceNonUniformity","220.9816513761468","38.89677419354839"
"wavelet-LHL","gldm","DependenceNonUniformityNormalized","0.06539853547681172","0.06273673257023933"
"wavelet-LHL","gldm","DependenceVariance","17.72860103063321","20.759583766909472"
"wavelet-LHL","gldm","GrayLevelNonUniformity","1338.469073690441","238.1258064516129"
"wavelet-LHL","gldm","GrayLevelVariance","0.5007642121520548","0.5301352757544225"
"wavelet-LHL","gldm","HighGrayLevelEmphasis","12.849363717076058","12.938709677419356"
"wavelet-LHL","gldm","LargeDependenceEmphasis","103.13376738680083","103.39354838709677"
"wavelet-LHL","gldm","LargeDependenceHighGrayLevelEmphasis","1296.8250961823026","1315.4645161290323"
"wavelet-LHL","gldm","LargeDependenceLowGrayLevelEmphasis","9.023902699681036","8.942726254480286"
"wavelet-LHL","gldm","LowGrayLevelEmphasis","0.09422380059846767","0.09550224014336917"
"wavelet-LHL","gldm","SmallDependenceEmphasis","0.04699188748807116","0.04512578509837856"
"wavelet-LHL","gldm","SmallDependenceHighGrayLevelEmphasis","0.6847930399426403","0.5392399792141765"
"wavelet-LHL","gldm","SmallDependenceLowGrayLevelEmphasis","0.00597680270616433","0.008333073403636919"
"wavelet-LHL","glrlm","GrayLevelNonUniformity","847.7783053841415","151.52205417563616"
"wavelet-LHL","glrlm","GrayLevelNonUniformityNormalized","0.36661183594195346","0.35479605959598143"
"wavelet-LHL","glrlm","GrayLevelVariance","0.5882555706230715","0.6204055127932144"
"wavelet-LHL","glrlm","HighGrayLevelRunEmphasis","12.970492600586281","12.985770631656447"
"wavelet-LHL","glrlm","LongRunEmphasis","3.322597797268076","2.941758005182545"
"wavelet-LHL","glrlm","LongRunHighGrayLevelEmphasis","42.22366754077173","37.947634822338074"
"wavelet-LHL","glrlm","LongRunLowGrayLevelEmphasis","0.3027825277537797","0.26847712291731807"
"wavelet-LHL","glrlm","LowGrayLevelRunEmphasis","0.09687227319737063","0.09935481169521253"
"wavelet-LHL","glrlm","RunEntropy","2.928695800575496","2.9139641570279755"
"wavelet-LHL","glrlm","RunLengthNonUniformity","1233.4471043674653","232.41303245164227"
"wavelet-LHL","glrlm","RunLengthNonUniformityNormalized","0.5184659069088654","0.5324670105438761"
"wavelet-LHL","glrlm","RunPercentage","0.6830195551710794","0.688833746898263"
"wavelet-LHL","glrlm","RunVariance","0.8881588980152231","0.7082672178062127"
"wavelet-LHL","glrlm","ShortRunEmphasis","0.7353199154728011","0.7496407349841773"
"wavelet-LHL","glrlm","ShortRunHighGrayLevelEmphasis","9.626500615423103","9.762397355172753"
"wavelet-LHL","glrlm","ShortRunLowGrayLevelEmphasis","0.07316767080271534","0.07739780085700554"
"wavelet-LHL","glszm","GrayLevelNonUniformity","51.8","8.851851851851851"
"wavelet-LHL","glszm","GrayLevelNonUniformityNormalized","0.33419354838709675","0.3278463648834019"
"wavelet-LHL","glszm","GrayLevelVariance","2.1325286160249743","2.0987654320987654"
"wavelet-LHL","glszm","HighGrayLevelZoneEmphasis","15.23225806451613","11.777777777777779"
"wavelet-LHL","glszm","LargeAreaEmphasis","26905.11612903226","5308.592592592592"
"wavelet-LHL","glszm","LargeAreaHighGrayLevelEmphasis","342499.07096774195","67849.70370370371"
"wavelet-LHL","glszm","LargeAreaLowGrayLevelEmphasis","2293.69323297491","451.7639197530864"
"wavelet-LHL","glszm","LowGrayLevelZoneEmphasis","0.14612186379928313","0.21317901234567901"
"wavelet-LHL","glszm","SizeZoneNonUniformity","36.458064516129035","5.0"
"wavelet-LHL","glszm","SizeZoneNonUniformityNormalized","0.23521331945889698","0.18518518518518517"
"wavelet-LHL","glszm","SmallAreaEmphasis","0.47412349253894664","0.3515345191834096"
"wavelet-LHL","glszm","SmallAreaHighGrayLevelEmphasis","7.542823705305896","3.391189169449488"
"wavelet-LHL","glszm","SmallAreaLowGrayLevelEmphasis","0.0680598211407601","0.11725114343784819"
"wavelet-LHL","glszm","ZoneEntropy","4.403026268285688","3.8100810205217246"
"wavelet-LHL","glszm","ZonePercentage","0.045871559633027525","0.043548387096774194"
"wavelet-LHL","glszm","ZoneVariance","26429.876129032258","4781.294924554184"
"wavelet-LHL","ngtdm","Busyness","24.484389809806895","5.216986996653683"
"wavelet-LHL","ngtdm","Coarseness","0.0015736179948162316","0.010181849101804509"
"wavelet-LHL","ngtdm","Complexity","8.665067893507157","5.215246785944527"
"wavelet-LHL","ngtdm","Contrast","0.018881755170670294","0.026855562394777467"
"wavelet-LHL","ngtdm","Strength","0.02145939966831125","0.08925218257122174"
"wavelet-LHH","firstorder","10Percentile","-14.741796962031048","-13.838896742184229"
"wavelet-LHH","firstorder","90Percentile","14.554803042177896","13.077088351481112"
"wavelet-LHH","firstorder","Energy","453771.5070474033","72546.23796636928"
"wavelet-LHH","firstorder","Entropy","1.1950074640421877","1.1703536303209232"
"wavelet-LHH","firstorder","InterquartileRange","15.522830597749273","15.227588024610217"
"wavelet-LHH","firstorder","Kurtosis","3.368305248545181","3.19104944223203"
"wavelet-LHH","firstorder","Maximum","41.490704208472806","33.91583119036099"
"wavelet-LHH","firstorder","MeanAbsoluteDeviation","9.19272034826338","8.696819159415393"
"wavelet-LHH","firstorder","Mean","-0.12041267055205647","0.13831506689175513"
"wavelet-LHH","firstorder","Median","-0.322288051477588","1.5688841844471844"
"wavelet-LHH","firstorder","Minimum","-49.19245398761686","-37.23559296453381"
"wavelet-LHH","firstorder","Range","90.68315819608966","71.1514241548948"
"wavelet-LHH","firstorder","RobustMeanAbsoluteDeviation","6.418274198579735","6.18852678078036"
"wavelet-LHH","firstorder","RootMeanSquared","11.58842769409422","10.817118897196217"
"wavelet-LHH","firstorder","Skewness","-0.014087208391840906","-0.2239596633369357"
"wavelet-LHH","firstorder","TotalEnergy","1415091.8088918515","226236.30068823133"
"wavelet-LHH","firstorder","Uniformity","0.47093344413263655","0.48027575442247655"
"wavelet-LHH","firstorder","Variance","134.2771572100204","116.99093017835021"
"wavelet-LHH","glcm","Autocorrelation","6.18835314423574","6.492018905490718"
