"Image type","Feature Class","Feature Name","103: RTSTRUCT: TN_mammella_segm_1_segment_t_mammella","103: RTSTRUCT: TN_mammella_segm_1_segment_n_ascella"
"original","firstorder","90Percentile","47.0","41.0"
"original","firstorder","Energy","1044439.0","447884.0"
"original","firstorder","Entropy","1.271896465935278","2.1498909616179787"
"original","firstorder","InterquartileRange","15.0","37.0"
"original","firstorder","Kurtosis","12.140152758773247","4.428316815395508"
"original","firstorder","Maximum","94.0","58.0"
"original","firstorder","MeanAbsoluteDeviation","9.858557354942626","29.464312660328957"
"original","firstorder","Mean","32.11425206124853","9.049645390070921"
"original","firstorder","Median","33.0","24.0"
"original","firstorder","Minimum","-90.0","-116.0"
"original","firstorder","Range","184.0","174.0"
"original","firstorder","RobustMeanAbsoluteDeviation","6.3022222222222215","17.459237514863258"
"original","firstorder","RootMeanSquared","35.07419361460729","39.85274312706433"
"original","firstorder","Skewness","-1.0654445975359452","-1.5265974689620045"
"original","firstorder","TotalEnergy","3257095.3681161813","1396731.5485665968"
"original","firstorder","Uniformity","0.5400616813794653","0.3022483778481968"
"original","firstorder","Variance","198.87387226155343","1506.3450530657412"
"original","glcm","Autocorrelation","34.16607505539933","38.41906756495423"
"original","glcm","ClusterProminence","5.342905351363336","180.32430245681195"
"original","glcm","ClusterShade","-0.6231664628547507","-22.633031200683398"
"original","glcm","ClusterTendency","0.8770315031941747","5.602092255417119"
"original","glcm","Contrast","0.6301069327284791","1.4533958135782563"
"original","glcm","Correlation","0.16421501491070026","0.5745400040959254"
"original","glcm","DifferenceAverage","0.4574477837594174","0.7731742340868468"
"original","glcm","DifferenceEntropy","1.227227409760051","1.6424862812971581"
"original","glcm","DifferenceVariance","0.418276106163197","0.8357290914171329"
"original","glcm","Id","0.795030648239486","0.7006831933593556"
"original","glcm","Idm","0.7879487066804006","0.6786023372377714"
"original","glcm","Idmn","0.990717020125206","0.979455862802695"
"original","glcm","Idn","0.9509559873856225","0.9209571855423628"
"original","glcm","Imc1","-0.04999880649300358","-0.18236797303700406"
"original","glcm","Imc2","0.31704031395668975","0.6955687000133849"
"original","glcm","InverseVariance","0.3496634612078976","0.4046414813430114"
"original","glcm","JointAverage","5.839883691603561","6.113601697384847"
"original","glcm","JointEnergy","0.3362505850232018","0.16479674967437233"
"original","glcm","JointEntropy","2.403063436270862","3.5530162981175204"
"original","glcm","MCC","0.2775254125204076","0.642249783413046"
"original","glcm","MaximumProbability","0.5482241489578205","0.3463261698885945"
"original","glcm","SumAverage","11.679767383207121","12.227203394769695"
"original","glcm","SumEntropy","1.798979974281343","2.6952036956160184"
"original","glcm","SumSquares","0.3767846089806635","1.7638720172488438"
"original","gldm","DependenceEntropy","5.135176373332111","5.4733654929162805"
"original","gldm","DependenceNonUniformity","37.25206124852768","17.77304964539007"
"original","gldm","DependenceNonUniformityNormalized","0.04387757508660504","0.06302499874251798"
"original","gldm","DependenceVariance","42.66312338634381","31.516322116593734"
"original","gldm","GrayLevelNonUniformity","458.51236749116606","85.23404255319149"
"original","gldm","GrayLevelVariance","0.402072139189596","2.4544162768472413"
"original","gldm","HighGrayLevelEmphasis","34.053003533568905","36.89716312056738"
"original","gldm","LargeDependenceEmphasis","204.99293286219083","108.23404255319149"
"original","gldm","LargeDependenceHighGrayLevelEmphasis","7321.056537102473","5003.95390070922"
"original","gldm","LargeDependenceLowGrayLevelEmphasis","5.777401629968831","2.695591157266689"
"original","gldm","LowGrayLevelEmphasis","0.032061984687868084","0.05525363455074701"
"original","gldm","SmallDependenceEmphasis","0.04249674782191955","0.07544362797433198"
"original","gldm","SmallDependenceHighGrayLevelEmphasis","1.1888281646012429","1.788233434494214"
"original","gldm","SmallDependenceLowGrayLevelEmphasis","0.0030142226315399826","0.015042645731850103"
"original","glrlm","GrayLevelNonUniformity","187.70615798481847","47.62852744473704"
"original","glrlm","GrayLevelNonUniformityNormalized","0.400028829505565","0.23885529076010387"
"original","glrlm","GrayLevelVariance","0.6224542367971424","2.792413682467092"
"original","glrlm","HighGrayLevelRunEmphasis","32.94661409892054","33.809222216745596"
"original","glrlm","LongRunEmphasis","5.677947224527911","2.9119038829764823"
"original","glrlm","LongRunHighGrayLevelEmphasis","199.2974671856217","118.86359298336"
"original","glrlm","LongRunLowGrayLevelEmphasis","0.16777975100928982","0.12086183314096978"
"original","glrlm","LowGrayLevelRunEmphasis","0.03495583877383098","0.06668210917291767"
"original","glrlm","RunEntropy","3.1594434980551194","3.3952012452942153"
"original","glrlm","RunLengthNonUniformity","189.49561624060593","112.66405187852014"
"original","glrlm","RunLengthNonUniformityNormalized","0.3996734943013541","0.5581373483755961"
"original","glrlm","RunPercentage","0.5484280148591103","0.701582105837425"
"original","glrlm","RunVariance","2.0856940837965445","0.7519513065445534"
"original","glrlm","ShortRunEmphasis","0.6495660976425247","0.7709621720712481"
"original","glrlm","ShortRunHighGrayLevelEmphasis","20.693003426970165","24.041170797866865"
"original","glrlm","ShortRunLowGrayLevelEmphasis","0.024701525311644216","0.059244369244061505"
"original","glszm","GrayLevelNonUniformity","8.257142857142858","3.260869565217391"
"original","glszm","GrayLevelNonUniformityNormalized","0.23591836734693877","0.14177693761814744"
"original","glszm","GrayLevelVariance","2.396734693877551","4.578449905482042"
"original","glszm","HighGrayLevelZoneEmphasis","27.97142857142857","22.0"
"original","glszm","LargeAreaEmphasis","10683.228571428572","968.5217391304348"
"original","glszm","LargeAreaHighGrayLevelEmphasis","379318.3142857143","43663.69565217391"
"original","glszm","LargeAreaLowGrayLevelEmphasis","302.85958847586653","23.628407892142363"
"original","glszm","LowGrayLevelZoneEmphasis","0.07364909297052154","0.20204636202307008"
"original","glszm","SizeZoneNonUniformity","8.885714285714286","5.0"
"original","glszm","SizeZoneNonUniformityNormalized","0.25387755102040815","0.21739130434782608"
"original","glszm","SmallAreaEmphasis","0.5134101978215363","0.3916297952970278"
"original","glszm","SmallAreaHighGrayLevelEmphasis","12.979573240619896","7.932834115504037"
"original","glszm","SmallAreaLowGrayLevelEmphasis","0.053995977447604156","0.14510455029715075"
"original","glszm","ZoneEntropy","4.164299088064465","3.9361804341297497"
"original","glszm","ZonePercentage","0.04122497055359246","0.08156028368794327"
"original","glszm","ZoneVariance","10094.819591836735","818.1928166351606"
"original","ngtdm","Busyness","1.7898792702071886","0.589988013670008"
"original","ngtdm","Coarseness","0.009283185929842366","0.027148461442826"
"original","ngtdm","Complexity","8.97581029700414","15.88522756371547"
"original","ngtdm","Contrast","0.007275032467331112","0.05098244286713167"
"original","ngtdm","Strength","0.27221077926977094","0.9343635757369734"
"wavelet-LLH","firstorder","10Percentile","-48.04941382014365","-65.4289804092191"
"wavelet-LLH","firstorder","90Percentile","18.498799486816807","60.45529066616869"
"wavelet-LLH","firstorder","Energy","712389.1883519993","640467.98064182"
"wavelet-LLH","firstorder","Entropy","2.1135298349048286","2.91959110585731"
"wavelet-LLH","firstorder","InterquartileRange","23.32342635894571","71.7090647353257"
"wavelet-LLH","firstorder","Kurtosis","4.667097155194627","2.3582650334258113"
"wavelet-LLH","firstorder","Maximum","94.73381947184002","110.56863316800559"
"wavelet-LLH","firstorder","MeanAbsoluteDeviation","19.486711175891454","38.93101330212788"
"wavelet-LLH","firstorder","Mean","-7.612916423703863","-5.802636327914528"
"wavelet-LLH","firstorder","Median","-4.810836267545564","-11.414207190810675"
"wavelet-LLH","firstorder","Minimum","-97.18951852894547","-100.14879668017647"
"wavelet-LLH","firstorder","Range","191.9233380007855","210.71742984818206"
"wavelet-LLH","firstorder","RobustMeanAbsoluteDeviation","10.893460977647997","28.134450741168823"
"wavelet-LLH","firstorder","RootMeanSquared","28.96708640238277","47.656720952257594"
"wavelet-LLH","firstorder","Skewness","-0.008578384874843107","0.30913077143360557"
"wavelet-LLH","firstorder","TotalEnergy","2221594.105234813","1997306.968789174"
"wavelet-LLH","firstorder","Uniformity","0.305816723339729","0.14596851265026908"
"wavelet-LLH","firstorder","Variance","781.1355981688087","2237.492463567314"
"wavelet-LLH","glcm","Autocorrelation","17.451674227953642","25.793485431187182"
"wavelet-LLH","glcm","ClusterProminence","39.75572999572162","176.3521364008502"
"wavelet-LLH","glcm","ClusterShade","-1.7856878254071782","8.52067581500735"
"wavelet-LLH","glcm","ClusterTendency","2.760830776924767","7.268236450254088"
"wavelet-LLH","glcm","Contrast","2.1882383702366375","7.0653743820634585"
"wavelet-LLH","glcm","Correlation","0.1037141463396518","0.006325115074866097"
"wavelet-LLH","glcm","DifferenceAverage","0.9635521345723473","1.981133508787553"
"wavelet-LLH","glcm","DifferenceEntropy","1.8007289905182906","2.3876239587645234"
"wavelet-LLH","glcm","DifferenceVariance","1.171101899726344","2.4921890380827203"
"wavelet-LLH","glcm","Id","0.6536935952077217","0.4824067821548374"
"wavelet-LLH","glcm","Idm","0.6257007410624625","0.4147039393147956"
"wavelet-LLH","glcm","Idmn","0.9709462248625035","0.9415244860047436"
"wavelet-LLH","glcm","Idn","0.9045117134210189","0.8514631110273883"
"wavelet-LLH","glcm","Imc1","-0.13511145511329406","-0.18018747706301588"
"wavelet-LLH","glcm","Imc2","0.6015031790829091","0.7631059504398661"
"wavelet-LLH","glcm","InverseVariance","0.43628362249844665","0.354966757809273"
"wavelet-LLH","glcm","JointAverage","4.160332869249073","5.07254285366509"
"wavelet-LLH","glcm","JointEnergy","0.1263828643095498","0.03391551030226091"
"wavelet-LLH","glcm","JointEntropy","3.8517157638262907","5.257974178452756"
"wavelet-LLH","glcm","MCC","0.509457624985511","0.6034069503118489"
"wavelet-LLH","glcm","MaximumProbability","0.25758654738130915","0.07452228641875855"
"wavelet-LLH","glcm","SumAverage","8.320665738498146","10.14508570733018"
"wavelet-LLH","glcm","SumEntropy","2.5656773395859718","3.264062746208852"
"wavelet-LLH","glcm","SumSquares","1.2372672867903511","3.5834027080793875"
"wavelet-LLH","gldm","DependenceEntropy","5.751757638754013","5.68218205429141"
"wavelet-LLH","gldm","DependenceNonUniformity","51.29917550058893","34.4113475177305"
"wavelet-LLH","gldm","DependenceNonUniformityNormalized","0.0604230571267243","0.12202605502741311"
"wavelet-LLH","gldm","DependenceVariance","23.28562807210312","7.5116442834867465"
"wavelet-LLH","gldm","GrayLevelNonUniformity","259.63839811542994","41.163120567375884"
"wavelet-LLH","gldm","GrayLevelVariance","1.3367878235463047","3.654544540013078"
"wavelet-LLH","gldm","HighGrayLevelEmphasis","18.929328621908127","31.347517730496453"
"wavelet-LLH","gldm","LargeDependenceEmphasis","101.13663133097762","31.73758865248227"
"wavelet-LLH","gldm","LargeDependenceHighGrayLevelEmphasis","1758.547703180212","781.4255319148937"
"wavelet-LLH","gldm","LargeDependenceLowGrayLevelEmphasis","6.7377726630503005","1.7889609433213791"
"wavelet-LLH","gldm","LowGrayLevelEmphasis","0.08702966875796254","0.060526391144847744"
"wavelet-LLH","gldm","SmallDependenceEmphasis","0.05849132355323839","0.12759068724544814"
"wavelet-LLH","gldm","SmallDependenceHighGrayLevelEmphasis","1.326163147944449","4.728488849232607"
"wavelet-LLH","gldm","SmallDependenceLowGrayLevelEmphasis","0.008478851729721895","0.0093223983287219"
"wavelet-LLH","glrlm","GrayLevelNonUniformity","153.5864831047985","33.71709038143402"
"wavelet-LLH","glrlm","GrayLevelNonUniformityNormalized","0.2576379887025479","0.1407026496359337"
"wavelet-LLH","glrlm","GrayLevelVariance","1.6437180313572766","3.8345178282568075"
"wavelet-LLH","glrlm","HighGrayLevelRunEmphasis","19.439174119062418","32.227526972709164"
"wavelet-LLH","glrlm","LongRunEmphasis","3.2453870734597148","1.76504157080671"
"wavelet-LLH","glrlm","LongRunHighGrayLevelEmphasis","58.818222601935446","52.81094804736342"
"wavelet-LLH","glrlm","LongRunLowGrayLevelEmphasis","0.25675266243755374","0.10521812052005974"
"wavelet-LLH","glrlm","LowGrayLevelRunEmphasis","0.09384450987698628","0.06105635904251164"
"wavelet-LLH","glrlm","RunEntropy","3.4363827934531566","3.560660925411437"
"wavelet-LLH","glrlm","RunLengthNonUniformity","345.3571068087507","185.8355975880027"
"wavelet-LLH","glrlm","RunLengthNonUniformityNormalized","0.5602499483900357","0.7522515052516506"
"wavelet-LLH","glrlm","RunPercentage","0.6991030171242186","0.8491543917075831"
"wavelet-LLH","glrlm","RunVariance","0.9422931108824788","0.27074809516495246"
"wavelet-LLH","glrlm","ShortRunEmphasis","0.7661533655512327","0.8793336724289081"
"wavelet-LLH","glrlm","ShortRunHighGrayLevelEmphasis","15.15213978685433","28.923859647854442"
"wavelet-LLH","glrlm","ShortRunLowGrayLevelEmphasis","0.07665779380354901","0.054124811775344256"
"wavelet-LLH","glszm","GrayLevelNonUniformity","6.777777777777778","6.116279069767442"
"wavelet-LLH","glszm","GrayLevelNonUniformityNormalized","0.1506172839506173","0.14223904813412655"
"wavelet-LLH","glszm","GrayLevelVariance","4.235061728395062","4.841535965386695"
"wavelet-LLH","glszm","HighGrayLevelZoneEmphasis","25.6","37.83720930232558"
"wavelet-LLH","glszm","LargeAreaEmphasis","4582.555555555556","163.8139534883721"
"wavelet-LLH","glszm","LargeAreaHighGrayLevelEmphasis","83287.57777777778","4290.6511627906975"
"wavelet-LLH","glszm","LargeAreaLowGrayLevelEmphasis","278.6734186192995","8.59838801584372"
"wavelet-LLH","glszm","LowGrayLevelZoneEmphasis","0.15185959939531368","0.07423707790609782"
"wavelet-LLH","glszm","SizeZoneNonUniformity","10.511111111111111","8.767441860465116"
"wavelet-LLH","glszm","SizeZoneNonUniformityNormalized","0.23358024691358026","0.2038939967550027"
"wavelet-LLH","glszm","SmallAreaEmphasis","0.48545816095705197","0.43575821835079437"
"wavelet-LLH","glszm","SmallAreaHighGrayLevelEmphasis","12.063016622782657","16.42234270596296"
"wavelet-LLH","glszm","SmallAreaLowGrayLevelEmphasis","0.09158883021275008","0.03816780534813997"
"wavelet-LLH","glszm","ZoneEntropy","4.516868585642394","4.46999927845177"
"wavelet-LLH","glszm","ZonePercentage","0.053003533568904596","0.1524822695035461"
"wavelet-LLH","glszm","ZoneVariance","4226.604444444444","120.80475932936723"
"wavelet-LLH","ngtdm","Busyness","3.3718066303315113","1.2252932004637413"
"wavelet-LLH","ngtdm","Coarseness","0.007477394984850786","0.02034556188895429"
"wavelet-LLH","ngtdm","Complexity","18.775916167521235","55.52606827830959"
"wavelet-LLH","ngtdm","Contrast","0.03666480887145224","0.11915647273640569"
"wavelet-LLH","ngtdm","Strength","0.16392966933192063","0.5781642403588529"
"wavelet-LHL","firstorder","10Percentile","-15.38392673591372","-29.082332584698587"
"wavelet-LHL","firstorder","90Percentile","13.08336765812102","26.51960004031712"
"wavelet-LHL","firstorder","Energy","133950.2415809597","138702.517632749"
"wavelet-LHL","firstorder","Entropy","1.2809677108326911","1.9323269472085722"
"wavelet-LHL","firstorder","InterquartileRange","14.26443603748703","28.463944247265914"
"wavelet-LHL","firstorder","Kurtosis","5.0685365514039775","3.874438507240069"
"wavelet-LHL","firstorder","Maximum","58.07506691318499","76.2775130392304"
"wavelet-LHL","firstorder","MeanAbsoluteDeviation","9.28946718922414","16.9946728952603"
"wavelet-LHL","firstorder","Mean","-1.792928812318658","-3.6358198605313943"
"wavelet-LHL","firstorder","Median","-1.7695556566860393","-6.136105427431638"
"wavelet-LHL","firstorder","Minimum","-56.07072200775194","-68.38581424740825"
"wavelet-LHL","firstorder","Range","114.14578892093692","144.66332728663866"
"wavelet-LHL","firstorder","RobustMeanAbsoluteDeviation","6.070705500793525","11.333114240672737"
"wavelet-LHL","firstorder","RootMeanSquared","12.560817494803501","22.177756861479732"
"wavelet-LHL","firstorder","Skewness","-0.1543224557282044","0.5348018834483176"
"wavelet-LHL","firstorder","TotalEnergy","417725.4118348581","432545.4408803958"
"wavelet-LHL","firstorder","Uniformity","0.4602005269138084","0.32362557215431825"
"wavelet-LHL","firstorder","Variance","154.55954241171932","478.63371334867674"
"wavelet-LHL","glcm","Autocorrelation","11.713957474422186","11.453475750303962"
"wavelet-LHL","glcm","ClusterProminence","2.1888719250553232","15.42345098913453"
"wavelet-LHL","glcm","ClusterShade","-0.023269936070795246","1.124608431044503"
"wavelet-LHL","glcm","ClusterTendency","0.7779612249097416","1.9789761432028392"
"wavelet-LHL","glcm","Contrast","0.6358491612586505","1.3823514548149827"
"wavelet-LHL","glcm","Correlation","0.10225110080145416","0.18058303377473942"
"wavelet-LHL","glcm","DifferenceAverage","0.547753585084337","0.8491834478513487"
"wavelet-LHL","glcm","DifferenceEntropy","1.1705425610626594","1.5571834138819716"
"wavelet-LHL","glcm","DifferenceVariance","0.3221209073688546","0.6249097340517034"
"wavelet-LHL","glcm","Id","0.7398534644399063","0.6484889384887036"
"wavelet-LHL","glcm","Idm","0.7349175553714719","0.6263490903013357"
"wavelet-LHL","glcm","Idmn","0.9832457760484269","0.9744740796207707"
"wavelet-LHL","glcm","Idn","0.9232767606297713","0.9006628768247069"
"wavelet-LHL","glcm","Imc1","-0.0540392146748144","-0.09144924577993356"
"wavelet-LHL","glcm","Imc2","0.3114705166368582","0.4971093110534022"
"wavelet-LHL","glcm","InverseVariance","0.47955728191392666","0.5151349606800485"
"wavelet-LHL","glcm","JointAverage","3.4173690941483454","3.3621262771657006"
"wavelet-LHL","glcm","JointEnergy","0.22286254039741596","0.12089303017931516"
"wavelet-LHL","glcm","JointEntropy","2.5027480654348193","3.6051946743219783"
"wavelet-LHL","glcm","MCC","0.26101165753180744","0.3691299427581297"
"wavelet-LHL","glcm","MaximumProbability","0.29687221215781945","0.22800990846640856"
"wavelet-LHL","glcm","SumAverage","6.834738188296692","6.724252554331401"
"wavelet-LHL","glcm","SumEntropy","1.8138224053333665","2.458290601319697"
"wavelet-LHL","glcm","SumSquares","0.35345259654209815","0.8403318995044553"
"wavelet-LHL","gldm","DependenceEntropy","5.1249658401845615","5.274042788296206"
"wavelet-LHL","gldm","DependenceNonUniformity","59.0942285041225","23.092198581560282"
"wavelet-LHL","gldm","DependenceNonUniformityNormalized","0.06960450942770612","0.08188722901262512"
"wavelet-LHL","gldm","DependenceVariance","16.86834507721271","13.663447512700566"
"wavelet-LHL","gldm","GrayLevelNonUniformity","390.7102473498233","91.26241134751773"
"wavelet-LHL","gldm","GrayLevelVariance","0.3505766501433822","0.8985086263266435"
"wavelet-LHL","gldm","HighGrayLevelEmphasis","11.905771495877502","12.22340425531915"
"wavelet-LHL","gldm","LargeDependenceEmphasis","126.38987043580683","61.87234042553192"
"wavelet-LHL","gldm","LargeDependenceHighGrayLevelEmphasis","1453.4911660777386","663.2801418439716"
"wavelet-LHL","gldm","LargeDependenceLowGrayLevelEmphasis","11.949805980892553","6.5658308406104755"
"wavelet-LHL","gldm","LowGrayLevelEmphasis","0.09631101950006543","0.11990097457422685"
"wavelet-LHL","gldm","SmallDependenceEmphasis","0.025839644330594373","0.09046436415040676"
"wavelet-LHL","gldm","SmallDependenceHighGrayLevelEmphasis","0.3183955897402611","1.4726648851456015"
"wavelet-LHL","gldm","SmallDependenceLowGrayLevelEmphasis","0.004005597599507125","0.01461517815441187"
"wavelet-LHL","glrlm","GrayLevelNonUniformity","236.48503492987987","63.98435991732148"
"wavelet-LHL","glrlm","GrayLevelNonUniformityNormalized","0.4372165347084386","0.293572527370688"
"wavelet-LHL","glrlm","GrayLevelVariance","0.4000375136170517","1.0300575381004766"
"wavelet-LHL","glrlm","HighGrayLevelRunEmphasis","12.0430121199196","12.523861368758881"
"wavelet-LHL","glrlm","LongRunEmphasis","3.7219486216341333","2.262961715235706"
"wavelet-LHL","glrlm","LongRunHighGrayLevelEmphasis","43.47798852428486","26.666652895533097"
"wavelet-LHL","glrlm","LongRunLowGrayLevelEmphasis","0.35529014234938866","0.25910262877769646"
"wavelet-LHL","glrlm","LowGrayLevelRunEmphasis","0.09768166231783196","0.12398231311778136"
"wavelet-LHL","glrlm","RunEntropy","2.8110382593023","2.951613584938441"
"wavelet-LHL","glrlm","RunLengthNonUniformity","258.93706079604","140.9563252100816"
"wavelet-LHL","glrlm","RunLengthNonUniformityNormalized","0.46503514531227813","0.6339746554557559"
"wavelet-LHL","glrlm","RunPercentage","0.6359517984959683","0.7714129841789416"
"wavelet-LHL","glrlm","RunVariance","0.9708093650585818","0.44631305261027543"
"wavelet-LHL","glrlm","ShortRunEmphasis","0.6892909845427437","0.8172827517662878"
"wavelet-LHL","glrlm","ShortRunHighGrayLevelEmphasis","8.376661198115528","10.441033661839771"
"wavelet-LHL","glrlm","ShortRunLowGrayLevelEmphasis","0.0684988236178244","0.1041022713277229"
"wavelet-LHL","glszm","GrayLevelNonUniformity","4.888888888888889","5.206896551724138"
"wavelet-LHL","glszm","GrayLevelNonUniformityNormalized","0.2716049382716049","0.17954815695600476"
"wavelet-LHL","glszm","GrayLevelVariance","1.941358024691358","2.725326991676575"
"wavelet-LHL","glszm","HighGrayLevelZoneEmphasis","11.277777777777779","15.586206896551724"
"wavelet-LHL","glszm","LargeAreaEmphasis","18165.38888888889","719.5172413793103"
"wavelet-LHL","glszm","LargeAreaHighGrayLevelEmphasis","210036.33333333334","7673.137931034483"
"wavelet-LHL","glszm","LargeAreaLowGrayLevelEmphasis","1696.3205709876543","73.52106771444211"
"wavelet-LHL","glszm","LowGrayLevelZoneEmphasis","0.20033950617283952","0.1779163734459301"
"wavelet-LHL","glszm","SizeZoneNonUniformity","3.6666666666666665","7.344827586206897"
"wavelet-LHL","glszm","SizeZoneNonUniformityNormalized","0.2037037037037037","0.25326991676575505"
"wavelet-LHL","glszm","SmallAreaEmphasis","0.4360487853792003","0.4945199986804443"
"wavelet-LHL","glszm","SmallAreaHighGrayLevelEmphasis","5.271192792752021","9.579332647226256"
"wavelet-LHL","glszm","SmallAreaLowGrayLevelEmphasis","0.1088810535436993","0.08125448671548365"
"wavelet-LHL","glszm","ZoneEntropy","3.8365916681089742","4.323161167392153"
"wavelet-LHL","glszm","ZonePercentage","0.02120141342756184","0.10283687943262411"
"wavelet-LHL","glszm","ZoneVariance","15940.694444444447","624.9583828775268"
"wavelet-LHL","ngtdm","Busyness","6.725715161424516","1.7188073817699527"
"wavelet-LHL","ngtdm","Coarseness","0.0056953586531607375","0.021702017164468863"
"wavelet-LHL","ngtdm","Complexity","7.992495190577903","13.53555725656666"
"wavelet-LHL","ngtdm","Contrast","0.011527209791059891","0.028450999906691882"
"wavelet-LHL","ngtdm","Strength","0.09392226756193342","0.39580058680576913"
"wavelet-LHH","firstorder","10Percentile","-10.921253863892462","-14.655358688428107"
"wavelet-LHH","firstorder","90Percentile","10.260529374283319","15.313701174385121"
"wavelet-LHH","firstorder","Energy","64387.47529551069","39159.42632281946"
"wavelet-LHH","firstorder","Entropy","1.0846186346359579","1.2162838667186542"
"wavelet-LHH","firstorder","InterquartileRange","11.243146061052165","13.658634642631917"
"wavelet-LHH","firstorder","Kurtosis","3.6482197790283677","3.2873500811142202"
"wavelet-LHH","firstorder","Maximum","28.124136447560264","35.63564175131943"
"wavelet-LHH","firstorder","MeanAbsoluteDeviation","6.842739664018409","9.141731798929996"
"wavelet-LHH","firstorder","Mean","0.0012267436307657371","0.26483037011179394"
"wavelet-LHH","firstorder","Median","0.054132152636647786","0.8307412710730975"
"wavelet-LHH","firstorder","Minimum","-38.84313420265595","-34.94310950248035"
"wavelet-LHH","firstorder","Range","66.96727065021622","70.57875125379978"
"wavelet-LHH","firstorder","RobustMeanAbsoluteDeviation","4.7184458675220595","6.066680367377402"
"wavelet-LHH","firstorder","RootMeanSquared","8.708570118940456","11.784023672358577"
"wavelet-LHH","firstorder","Skewness","-0.13452281814291803","-0.09569972677932534"
"wavelet-LHH","firstorder","TotalEnergy","200793.10285206023","122119.1339026426"
"wavelet-LHH","firstorder","Uniformity","0.4895373341601912","0.46833660278658007"
"wavelet-LHH","firstorder","Variance","75.83919201160263","138.79307878577376"
"wavelet-LHH","glcm","Autocorrelation","6.2494775867704435","6.333188349244922"
