"Image type","Feature Class","Feature Name","103: RTSTRUCT: TN_mammella_segm_2_segment_t_mammella","103: RTSTRUCT: TN_mammella_segm_2_segment_n_ascella"
"original","firstorder","90Percentile","17.0","48.0"
"original","firstorder","Energy","1354056.0","2482669.0"
"original","firstorder","Entropy","2.686804643783095","2.791459582641768"
"original","firstorder","InterquartileRange","91.75","112.5"
"original","firstorder","Kurtosis","1.7533278763255622","1.6154620485067868"
"original","firstorder","Maximum","35.0","73.0"
"original","firstorder","MeanAbsoluteDeviation","45.11008230452675","54.389859550695135"
"original","firstorder","Mean","-60.925925925925924","-42.60348583877995"
"original","firstorder","Median","-74.5","-67.0"
"original","firstorder","Minimum","-126.0","-118.0"
"original","firstorder","Range","161.0","191.0"
"original","firstorder","RobustMeanAbsoluteDeviation","37.92587809917355","46.59085538752363"
"original","firstorder","RootMeanSquared","79.17561352953179","73.54498571450861"
"original","firstorder","Skewness","0.45535965668119643","0.438439164507583"
"original","firstorder","TotalEnergy","4222639.64268849","7742232.624849926"
"original","firstorder","Uniformity","0.1787551440329218","0.1670535074354118"
"original","firstorder","Variance","2556.809327846365","3593.8079181321527"
"original","glcm","Autocorrelation","19.302505719011712","20.551227019555686"
"original","glcm","ClusterProminence","267.18435743747995","645.6842098010682"
"original","glcm","ClusterShade","12.699771168010544","24.194181552425594"
"original","glcm","ClusterTendency","11.510709698939472","19.318318116628937"
"original","glcm","Contrast","5.123443062192105","3.141435501791662"
"original","glcm","Correlation","0.3821128100626243","0.7190141261713544"
"original","glcm","DifferenceAverage","1.7262405027399697","1.2301519569408295"
"original","glcm","DifferenceEntropy","2.1231939802033915","2.025484416078812"
"original","glcm","DifferenceVariance","1.584478019870919","1.4990515107220512"
"original","glcm","Id","0.5096390384932206","0.5973197924044058"
"original","glcm","Idm","0.44243076429081163","0.5570850223833669"
"original","glcm","Idmn","0.93325850000459","0.9583819771470588"
"original","glcm","Idn","0.8404964092768612","0.8815580598189151"
"original","glcm","Imc1","-0.21819521352522428","-0.23328160015938312"
"original","glcm","Imc2","0.7892941473402183","0.8366290705994615"
"original","glcm","InverseVariance","0.3422209533045027","0.4280089919578274"
"original","glcm","JointAverage","4.207598937007911","4.060450639558222"
"original","glcm","JointEnergy","0.052555351722199536","0.043586208074136164"
"original","glcm","JointEntropy","4.815485187881883","5.0458996932231726"
"original","glcm","MCC","0.6007462006573738","0.7680863078362596"
"original","glcm","MaximumProbability","0.13884749063691768","0.1108378632041705"
"original","glcm","SumAverage","8.415197874015822","8.120901279116444"
"original","glcm","SumEntropy","3.477330321679045","3.773375410919064"
"original","glcm","SumSquares","4.1585381902828935","5.61493840460515"
"original","gldm","DependenceEntropy","5.359560434905684","5.97097040609661"
"original","gldm","DependenceNonUniformity","26.787037037037038","41.326797385620914"
"original","gldm","DependenceNonUniformityNormalized","0.12401406035665295","0.09003659561137455"
"original","gldm","DependenceVariance","10.216992455418382","9.93220081545085"
"original","gldm","GrayLevelNonUniformity","38.611111111111114","76.67755991285404"
"original","gldm","GrayLevelVariance","4.115140603566529","5.863623202851705"
"original","gldm","HighGrayLevelEmphasis","21.09259259259259","20.516339869281047"
"original","gldm","LargeDependenceEmphasis","39.157407407407405","54.930283224400874"
"original","gldm","LargeDependenceHighGrayLevelEmphasis","463.4166666666667","1260.7603485838779"
"original","gldm","LargeDependenceLowGrayLevelEmphasis","7.349468957336021","15.447004125724362"
"original","gldm","LowGrayLevelEmphasis","0.1230288512009742","0.26999471084730187"
"original","gldm","SmallDependenceEmphasis","0.09379926012684893","0.07467886365434735"
"original","gldm","SmallDependenceHighGrayLevelEmphasis","1.8706147671831137","1.3232532295452748"
"original","gldm","SmallDependenceLowGrayLevelEmphasis","0.01669915017756708","0.01891903307325507"
"original","glrlm","GrayLevelNonUniformity","29.759974605460823","57.69209274839534"
"original","glrlm","GrayLevelNonUniformityNormalized","0.16414033397018324","0.1599220834619293"
"original","glrlm","GrayLevelVariance","4.021615094211681","5.5584015991942675"
"original","glrlm","HighGrayLevelRunEmphasis","22.256959108348973","20.079551338858515"
"original","glrlm","LongRunEmphasis","2.128773955579338","2.2336523487025866"
"original","glrlm","LongRunHighGrayLevelEmphasis","40.14962936404253","45.94550196916974"
"original","glrlm","LongRunLowGrayLevelEmphasis","0.2954975525897974","0.6281426251787916"
"original","glrlm","LowGrayLevelRunEmphasis","0.11517924016277716","0.2647945655779452"
"original","glrlm","RunEntropy","3.361180716183543","3.695445511824213"
"original","glrlm","RunLengthNonUniformity","140.65610436565265","238.28676675188387"
"original","glrlm","RunLengthNonUniformityNormalized","0.7418669776352442","0.6456564058001217"
"original","glrlm","RunPercentage","0.8315527065527066","0.7804591922238981"
"original","glrlm","RunVariance","0.42789466726313746","0.4613126753458662"
"original","glrlm","ShortRunEmphasis","0.8649653771393736","0.8227033445849551"
"original","glrlm","ShortRunHighGrayLevelEmphasis","19.881783633332685","16.01390454708985"
"original","glrlm","ShortRunLowGrayLevelEmphasis","0.0956141621789849","0.21513760000101131"
"original","glszm","GrayLevelNonUniformity","4.25","5.363636363636363"
"original","glszm","GrayLevelNonUniformityNormalized","0.17708333333333334","0.162534435261708"
"original","glszm","GrayLevelVariance","2.8593749999999996","4.089990817263544"
"original","glszm","HighGrayLevelZoneEmphasis","17.875","19.848484848484848"
"original","glszm","LargeAreaEmphasis","245.25","892.6363636363636"
"original","glszm","LargeAreaHighGrayLevelEmphasis","3783.4166666666665","10617.424242424242"
"original","glszm","LargeAreaLowGrayLevelEmphasis","42.29884684429327","303.2409132567168"
"original","glszm","LowGrayLevelZoneEmphasis","0.1643486040249433","0.23733272349343779"
"original","glszm","SizeZoneNonUniformity","2.9166666666666665","7.0"
"original","glszm","SizeZoneNonUniformityNormalized","0.12152777777777778","0.21212121212121213"
"original","glszm","SmallAreaEmphasis","0.27587507794784577","0.45125539110173296"
"original","glszm","SmallAreaHighGrayLevelEmphasis","2.8551718159486015","7.815383027018598"
"original","glszm","SmallAreaLowGrayLevelEmphasis","0.1046579288476579","0.1444828802323085"
"original","glszm","ZoneEntropy","4.251629167387817","4.271370634378842"
"original","glszm","ZonePercentage","0.1111111111111111","0.0718954248366013"
"original","glszm","ZoneVariance","164.25","699.1735537190084"
"original","ngtdm","Busyness","2.6965431332899215","3.1778341646115082"
"original","ngtdm","Coarseness","0.02547791252740524","0.017331173088201982"
"original","ngtdm","Complexity","27.327630430892416","18.949402485642032"
"original","ngtdm","Contrast","0.1617187281333321","0.15968058755106704"
"original","ngtdm","Strength","0.6401463148132803","0.5287158557055713"
"wavelet-LLH","firstorder","10Percentile","-19.609811581879768","-33.49407391783275"
"wavelet-LLH","firstorder","90Percentile","72.77800882923617","42.625762115226934"
"wavelet-LLH","firstorder","Energy","404783.1316807069","496534.6323091228"
"wavelet-LLH","firstorder","Entropy","2.561006827267048","2.328269488096797"
"wavelet-LLH","firstorder","InterquartileRange","40.003831966547395","29.090259253137543"
"wavelet-LLH","firstorder","Kurtosis","3.9763933274417567","4.350549337871761"
"wavelet-LLH","firstorder","Maximum","126.97086860880601","92.99304245799796"
"wavelet-LLH","firstorder","MeanAbsoluteDeviation","27.31250174915642","22.928591803627423"
"wavelet-LLH","firstorder","Mean","23.69854113612892","3.483848579886775"
"wavelet-LLH","firstorder","Median","23.32603376060353","4.396771559353615"
"wavelet-LLH","firstorder","Minimum","-100.6531268138333","-97.13032597530811"
"wavelet-LLH","firstorder","Range","227.62399542263933","190.12336843330607"
"wavelet-LLH","firstorder","RobustMeanAbsoluteDeviation","17.862994727320782","12.845919486613118"
"wavelet-LLH","firstorder","RootMeanSquared","43.289675212494636","32.8903450583768"
"wavelet-LLH","firstorder","Skewness","-0.14054627718658488","-0.4749151680121745"
"wavelet-LLH","firstorder","TotalEnergy","1262320.981205023","1548449.1205358237"
"wavelet-LLH","firstorder","Uniformity","0.20854766803840877","0.2588700452342641"
"wavelet-LLH","firstorder","Variance","1312.3751280224776","1069.6375971315122"
"wavelet-LLH","glcm","Autocorrelation","42.43464958379035","23.104908415142088"
"wavelet-LLH","glcm","ClusterProminence","87.84241333202392","73.35863350365999"
"wavelet-LLH","glcm","ClusterShade","-1.6387630361564016","-1.985756005545575"
"wavelet-LLH","glcm","ClusterTendency","4.671112522819589","3.8889103933317823"
"wavelet-LLH","glcm","Contrast","3.9043078781529372","4.345735338040914"
"wavelet-LLH","glcm","Correlation","0.07838529718145817","-0.0322667280454112"
"wavelet-LLH","glcm","DifferenceAverage","1.4344505627957864","1.339477237410686"
"wavelet-LLH","glcm","DifferenceEntropy","1.9742823606342685","2.0892339213093534"
"wavelet-LLH","glcm","DifferenceVariance","1.6190243639587094","2.2988810109836915"
"wavelet-LLH","glcm","Id","0.5321506539033447","0.6022674176917602"
"wavelet-LLH","glcm","Idm","0.4801275816238393","0.5644004221916397"
"wavelet-LLH","glcm","Idmn","0.9720992560828683","0.9484881649104183"
"wavelet-LLH","glcm","Idn","0.8937301841901029","0.8772852991158407"
"wavelet-LLH","glcm","Imc1","-0.21133507322842146","-0.1942644205345784"
"wavelet-LLH","glcm","Imc2","0.7901158201465568","0.7585311941218679"
"wavelet-LLH","glcm","InverseVariance","0.4639269569063946","0.41267502814702134"
"wavelet-LLH","glcm","JointAverage","6.499175784216724","4.81747151120754"
"wavelet-LLH","glcm","JointEnergy","0.05702418087556934","0.07614374175800566"
"wavelet-LLH","glcm","JointEntropy","4.5446435254579125","4.422598369221521"
"wavelet-LLH","glcm","MCC","0.6471913390031399","0.6015320700064759"
"wavelet-LLH","glcm","MaximumProbability","0.10475246169887628","0.17523783541879842"
"wavelet-LLH","glcm","SumAverage","12.998351568433447","9.63494302241508"
"wavelet-LLH","glcm","SumEntropy","2.9570054430088244","2.821982652661922"
"wavelet-LLH","glcm","SumSquares","2.143855100243132","2.0586614328431745"
"wavelet-LLH","gldm","DependenceEntropy","5.278443136840632","5.6581396325853826"
"wavelet-LLH","gldm","DependenceNonUniformity","26.38888888888889","37.727668845315904"
"wavelet-LLH","gldm","DependenceNonUniformityNormalized","0.12217078189300412","0.08219535696147255"
"wavelet-LLH","gldm","DependenceVariance","5.137517146776405","12.819513862189758"
"wavelet-LLH","gldm","GrayLevelNonUniformity","45.0462962962963","118.82135076252723"
"wavelet-LLH","gldm","GrayLevelVariance","2.212620027434842","1.781451578452732"
"wavelet-LLH","gldm","HighGrayLevelEmphasis","44.22222222222222","23.315904139433552"
"wavelet-LLH","gldm","LargeDependenceEmphasis","29.76851851851852","63.666666666666664"
"wavelet-LLH","gldm","LargeDependenceHighGrayLevelEmphasis","1227.5833333333333","1493.037037037037"
"wavelet-LLH","gldm","LargeDependenceLowGrayLevelEmphasis","0.817762388806235","4.483436090485577"
"wavelet-LLH","gldm","LowGrayLevelEmphasis","0.03351260411217622","0.09157031948581902"
"wavelet-LLH","gldm","SmallDependenceEmphasis","0.11661343875684703","0.06368559903729808"
"wavelet-LLH","gldm","SmallDependenceHighGrayLevelEmphasis","5.601069894693131","1.3852238125249645"
"wavelet-LLH","gldm","SmallDependenceLowGrayLevelEmphasis","0.00856320744842826","0.006465256379892698"
"wavelet-LLH","glrlm","GrayLevelNonUniformity","36.79753952358502","83.70280921145977"
"wavelet-LLH","glrlm","GrayLevelNonUniformityNormalized","0.20086933517319985","0.2381735040271069"
"wavelet-LLH","glrlm","GrayLevelVariance","2.3839216380905133","1.9351439290925505"
"wavelet-LLH","glrlm","HighGrayLevelRunEmphasis","44.59554567650714","23.219481016834475"
"wavelet-LLH","glrlm","LongRunEmphasis","1.9083376483384609","2.5474983859572284"
"wavelet-LLH","glrlm","LongRunHighGrayLevelEmphasis","83.14374177733745","59.595428559253975"
"wavelet-LLH","glrlm","LongRunLowGrayLevelEmphasis","0.05960427373397881","0.2308483630263991"
"wavelet-LLH","glrlm","LowGrayLevelRunEmphasis","0.03490716752080968","0.09390688094927456"
"wavelet-LLH","glrlm","RunEntropy","3.212734334932276","3.337692967400343"
"wavelet-LLH","glrlm","RunLengthNonUniformity","145.95852903675453","232.50949032173546"
"wavelet-LLH","glrlm","RunLengthNonUniformityNormalized","0.7660468471809551","0.6323476776286162"
"wavelet-LLH","glrlm","RunPercentage","0.8475783475783476","0.7642031171442937"
"wavelet-LLH","glrlm","RunVariance","0.34996991987344434","0.5893822295632963"
"wavelet-LLH","glrlm","ShortRunEmphasis","0.8841265317838864","0.8076490856644353"
"wavelet-LLH","glrlm","ShortRunHighGrayLevelEmphasis","39.63299568324063","18.64393765358255"
"wavelet-LLH","glrlm","ShortRunLowGrayLevelEmphasis","0.03175273900426376","0.07931960025283519"
"wavelet-LLH","glszm","GrayLevelNonUniformity","3.5714285714285716","5.357142857142857"
"wavelet-LLH","glszm","GrayLevelNonUniformityNormalized","0.12755102040816327","0.1913265306122449"
"wavelet-LLH","glszm","GrayLevelVariance","5.821428571428571","3.544642857142857"
"wavelet-LLH","glszm","HighGrayLevelZoneEmphasis","48.07142857142857","21.607142857142858"
"wavelet-LLH","glszm","LargeAreaEmphasis","245.0","1584.9642857142858"
"wavelet-LLH","glszm","LargeAreaHighGrayLevelEmphasis","10298.357142857143","37769.142857142855"
"wavelet-LLH","glszm","LargeAreaLowGrayLevelEmphasis","6.325574826436762","81.22702532798834"
"wavelet-LLH","glszm","LowGrayLevelZoneEmphasis","0.07264899311532738","0.11833768626498219"
"wavelet-LLH","glszm","SizeZoneNonUniformity","5.642857142857143","4.785714285714286"
"wavelet-LLH","glszm","SizeZoneNonUniformityNormalized","0.20153061224489796","0.17091836734693877"
"wavelet-LLH","glszm","SmallAreaEmphasis","0.4477660225607489","0.40399318398721823"
"wavelet-LLH","glszm","SmallAreaHighGrayLevelEmphasis","22.687216555197733","8.977297537266912"
"wavelet-LLH","glszm","SmallAreaLowGrayLevelEmphasis","0.052028004107031574","0.04086904892885255"
"wavelet-LLH","glszm","ZoneEntropy","4.423251796980329","4.307354922057597"
"wavelet-LLH","glszm","ZonePercentage","0.12962962962962962","0.06100217864923747"
"wavelet-LLH","glszm","ZoneVariance","185.4897959183673","1316.2385204081634"
"wavelet-LLH","ngtdm","Busyness","0.35493434123114287","1.548011267416627"
"wavelet-LLH","ngtdm","Coarseness","0.03332767035071856","0.015449638896707035"
"wavelet-LLH","ngtdm","Complexity","46.13744702392034","20.43460935871644"
"wavelet-LLH","ngtdm","Contrast","0.038361009307738975","0.0579769307172023"
"wavelet-LLH","ngtdm","Strength","1.3292252030251677","0.2697310814958957"
"wavelet-LHL","firstorder","10Percentile","-28.284344763700958","-16.24955970620698"
"wavelet-LHL","firstorder","90Percentile","18.853560083126414","18.828750695309616"
"wavelet-LHL","firstorder","Energy","76174.13868206591","98947.3859838297"
"wavelet-LHL","firstorder","Entropy","1.6796514232520892","1.4405153002614521"
"wavelet-LHL","firstorder","InterquartileRange","24.08496043696394","16.604769060304207"
"wavelet-LHL","firstorder","Kurtosis","3.3285446426453733","4.366884087308329"
"wavelet-LHL","firstorder","Maximum","33.30189845565525","58.917150362442136"
"wavelet-LHL","firstorder","MeanAbsoluteDeviation","14.617704666866528","11.022246419315127"
"wavelet-LHL","firstorder","Mean","-3.3925987017291552","0.6583590625744637"
"wavelet-LHL","firstorder","Median","-1.0254223939362377","-0.17285792295573044"
"wavelet-LHL","firstorder","Minimum","-67.30690770436513","-44.809713260217116"
"wavelet-LHL","firstorder","Range","100.60880616002038","103.72686362265925"
"wavelet-LHL","firstorder","RobustMeanAbsoluteDeviation","10.040542761899562","7.095468257495038"
"wavelet-LHL","firstorder","RootMeanSquared","18.7791919276099","14.682358360413156"
"wavelet-LHL","firstorder","Skewness","-0.5776371190497539","0.3777680091752878"
"wavelet-LHL","firstorder","TotalEnergy","237549.95195659727","308568.59287630557"
"wavelet-LHL","firstorder","Uniformity","0.3612397119341564","0.42276712185721543"
"wavelet-LHL","firstorder","Variance","341.14832350303453","215.1382103683202"
"wavelet-LHL","glcm","Autocorrelation","11.501758191807701","6.368862844742887"
"wavelet-LHL","glcm","ClusterProminence","9.164123080821836","4.338118111269384"
"wavelet-LHL","glcm","ClusterShade","-1.2028465080146935","0.6226223596838142"
"wavelet-LHL","glcm","ClusterTendency","1.8262527592621707","1.0810465163095149"
"wavelet-LHL","glcm","Contrast","0.9085997735632311","0.6234065062306898"
"wavelet-LHL","glcm","Correlation","0.336356606196457","0.26864927331450733"
"wavelet-LHL","glcm","DifferenceAverage","0.664727878079209","0.5315525113607215"
"wavelet-LHL","glcm","DifferenceEntropy","1.34269991572765","1.1868457864192075"
"wavelet-LHL","glcm","DifferenceVariance","0.4328599359361821","0.3297737529604679"
"wavelet-LHL","glcm","Id","0.7053090809369412","0.7491907570804639"
"wavelet-LHL","glcm","Idm","0.6919586092676859","0.7434091438066363"
"wavelet-LHL","glcm","Idmn","0.9674051589424623","0.9767998636586716"
"wavelet-LHL","glcm","Idn","0.8948032800236926","0.9135704870522002"
"wavelet-LHL","glcm","Imc1","-0.1351561652475911","-0.08201503663995258"
"wavelet-LHL","glcm","Imc2","0.5649156396462446","0.4174474707511182"
"wavelet-LHL","glcm","InverseVariance","0.47895695761726276","0.45441013725554913"
"wavelet-LHL","glcm","JointAverage","3.3574017529734124","2.500805817991377"
"wavelet-LHL","glcm","JointEnergy","0.1387622223655722","0.20220949219049814"
"wavelet-LHL","glcm","JointEntropy","3.243284124903148","2.699693835686708"
"wavelet-LHL","glcm","MCC","0.4693236651167271","0.40493163169805396"
"wavelet-LHL","glcm","MaximumProbability","0.2380453761160566","0.29897947725739915"
"wavelet-LHL","glcm","SumAverage","6.714803505946825","5.001611635982754"
"wavelet-LHL","glcm","SumEntropy","2.3626210252077016","2.0248898137899274"
"wavelet-LHL","glcm","SumSquares","0.6837131332063505","0.42611325563505115"
"wavelet-LHL","gldm","DependenceEntropy","5.084838903974702","5.3506057237249385"
"wavelet-LHL","gldm","DependenceNonUniformity","16.63888888888889","29.11764705882353"
"wavelet-LHL","gldm","DependenceNonUniformityNormalized","0.07703189300411523","0.06343713956170703"
"wavelet-LHL","gldm","DependenceVariance","13.330246913580247","23.669851576554127"
"wavelet-LHL","gldm","GrayLevelNonUniformity","78.02777777777777","194.05010893246188"
"wavelet-LHL","gldm","GrayLevelVariance","0.6313443072702332","0.44521337946943484"
"wavelet-LHL","gldm","HighGrayLevelEmphasis","11.99074074074074","6.8431372549019605"
"wavelet-LHL","gldm","LargeDependenceEmphasis","73.82407407407408","113.44444444444444"
"wavelet-LHL","gldm","LargeDependenceHighGrayLevelEmphasis","908.3148148148148","663.5925925925926"
"wavelet-LHL","gldm","LargeDependenceLowGrayLevelEmphasis","7.37980195473251","23.194336117162916"
"wavelet-LHL","gldm","LowGrayLevelEmphasis","0.11593621399176955","0.19965323166303559"
"wavelet-LHL","gldm","SmallDependenceEmphasis","0.0637427068458484","0.041190542666087494"
"wavelet-LHL","gldm","SmallDependenceHighGrayLevelEmphasis","0.8597969154500807","0.2916947283467158"
"wavelet-LHL","gldm","SmallDependenceLowGrayLevelEmphasis","0.008550349166219108","0.016027544001059605"
"wavelet-LHL","glrlm","GrayLevelNonUniformity","55.53485493575901","124.88877371487258"
"wavelet-LHL","glrlm","GrayLevelNonUniformityNormalized","0.3468188843901134","0.402262348394905"
"wavelet-LHL","glrlm","GrayLevelVariance","0.6799952654364174","0.5022040212135077"
"wavelet-LHL","glrlm","HighGrayLevelRunEmphasis","11.939302829703665","7.143220403266312"
"wavelet-LHL","glrlm","LongRunEmphasis","2.5799771501838857","3.358310584788678"
"wavelet-LHL","glrlm","LongRunHighGrayLevelEmphasis","31.155001986370237","21.62720545934443"
"wavelet-LHL","glrlm","LongRunLowGrayLevelEmphasis","0.2819147670040602","0.6699444560916277"
"wavelet-LHL","glrlm","LowGrayLevelRunEmphasis","0.12042459435763712","0.20062640302593357"
"wavelet-LHL","glrlm","RunEntropy","2.7533070038713445","2.787829226749267"
"wavelet-LHL","glrlm","RunLengthNonUniformity","95.99770802965773","163.30698695886485"
"wavelet-LHL","glrlm","RunLengthNonUniformityNormalized","0.5819538222621868","0.5113268826739753"
"wavelet-LHL","glrlm","RunPercentage","0.7393162393162392","0.6740405563934976"
"wavelet-LHL","glrlm","RunVariance","0.5552847094271693","0.8878050602643779"
"wavelet-LHL","glrlm","ShortRunEmphasis","0.7794713940159469","0.7314452640662596"
"wavelet-LHL","glrlm","ShortRunHighGrayLevelEmphasis","9.25267725795477","5.404390903757872"
"wavelet-LHL","glrlm","ShortRunLowGrayLevelEmphasis","0.09695104047439791","0.14788027142919305"
"wavelet-LHL","glszm","GrayLevelNonUniformity","3.3076923076923075","3.857142857142857"
"wavelet-LHL","glszm","GrayLevelNonUniformityNormalized","0.25443786982248523","0.2755102040816326"
"wavelet-LHL","glszm","GrayLevelVariance","1.467455621301775","2.387755102040816"
"wavelet-LHL","glszm","HighGrayLevelZoneEmphasis","14.538461538461538","9.0"
"wavelet-LHL","glszm","LargeAreaEmphasis","946.7692307692307","6246.357142857143"
"wavelet-LHL","glszm","LargeAreaHighGrayLevelEmphasis","11081.384615384615","39155.07142857143"
"wavelet-LHL","glszm","LargeAreaLowGrayLevelEmphasis","93.47688034188035","1173.5008928571428"
"wavelet-LHL","glszm","LowGrayLevelZoneEmphasis","0.15707264957264958","0.48140873015873015"
"wavelet-LHL","glszm","SizeZoneNonUniformity","3.3076923076923075","3.2857142857142856"
"wavelet-LHL","glszm","SizeZoneNonUniformityNormalized","0.25443786982248523","0.23469387755102042"
"wavelet-LHL","glszm","SmallAreaEmphasis","0.4943588677004168","0.4616551379854625"
"wavelet-LHL","glszm","SmallAreaHighGrayLevelEmphasis","7.765664045056162","2.7605835267476277"
"wavelet-LHL","glszm","SmallAreaLowGrayLevelEmphasis","0.04614771479666194","0.3630984333703164"
"wavelet-LHL","glszm","ZoneEntropy","3.1808329872054375","2.9780948881692573"
"wavelet-LHL","glszm","ZonePercentage","0.06018518518518518","0.030501089324618737"
"wavelet-LHL","glszm","ZoneVariance","670.6982248520711","5171.4540816326535"
"wavelet-LHL","ngtdm","Busyness","1.72652874285374","5.937507040926055"
"wavelet-LHL","ngtdm","Coarseness","0.03221074110120793","0.012056327430804188"
"wavelet-LHL","ngtdm","Complexity","4.588540302367918","5.028300987546808"
"wavelet-LHL","ngtdm","Contrast","0.030084931031746937","0.021042484766435592"
"wavelet-LHL","ngtdm","Strength","0.2689743894134424","0.12292132486063634"
"wavelet-LHH","firstorder","10Percentile","-13.145708109337669","-11.995018143268236"
"wavelet-LHH","firstorder","90Percentile","13.940640344461688","10.995858436135123"
"wavelet-LHH","firstorder","Energy","25925.628253749906","35341.80175646841"
"wavelet-LHH","firstorder","Entropy","1.1973761485986119","1.0396701140567242"
"wavelet-LHH","firstorder","InterquartileRange","12.873097325863124","11.84531410316287"
"wavelet-LHH","firstorder","Kurtosis","3.460989449464785","3.11321556748156"
"wavelet-LHH","firstorder","Maximum","31.84972391448343","33.828479240714294"
"wavelet-LHH","firstorder","MeanAbsoluteDeviation","8.360486042861083","6.996184627624335"
"wavelet-LHH","firstorder","Mean","-0.5988554575209428","-0.019262916563855977"
"wavelet-LHH","firstorder","Median","-1.74120061172786","0.33688479434851515"
"wavelet-LHH","firstorder","Minimum","-30.06794069045474","-25.893214720972207"
"wavelet-LHH","firstorder","Range","61.91766460493817","59.7216939616865"
"wavelet-LHH","firstorder","RobustMeanAbsoluteDeviation","5.414817399045722","4.906678040506973"
"wavelet-LHH","firstorder","RootMeanSquared","10.955640407129271","8.774815636105616"
"wavelet-LHH","firstorder","Skewness","0.30424995737607585","-0.0417318974360516"
"wavelet-LHH","firstorder","TotalEnergy","80849.378183686","110213.8265632302"
"wavelet-LHH","firstorder","Uniformity","0.47432270233196167","0.4961956702312975"
"wavelet-LHH","firstorder","Variance","119.66742887132102","76.99701838768902"
"wavelet-LHH","glcm","Autocorrelation","6.045348747552942","6.344768099964643"
"wavelet-LHH","glcm","ClusterProminence","1.0404267794776627","0.5203018723475596"
