"Image type","Feature Class","Feature Name","103: RTSTRUCT: TN_mammella_segm_3_segment_t_mammella","103: RTSTRUCT: TN_mammella_segm_3_segment_n_ascella"
"original","firstorder","90Percentile","46.0","37.0"
"original","firstorder","Energy","3236112.0","310975.0"
"original","firstorder","Entropy","2.6128492022225074","2.0546876131864584"
"original","firstorder","InterquartileRange","61.0","33.25"
"original","firstorder","Kurtosis","54.141660231002184","2.960764634584028"
"original","firstorder","Maximum","725.0","70.0"
"original","firstorder","MeanAbsoluteDeviation","34.875708129847744","20.79843764728061"
"original","firstorder","Mean","4.705084745762712","9.308252427184467"
"original","firstorder","Median","8.0","16.0"
"original","firstorder","Minimum","-102.0","-71.0"
"original","firstorder","Range","827.0","141.0"
"original","firstorder","RobustMeanAbsoluteDeviation","25.529336919689356","14.593137610683701"
"original","firstorder","RootMeanSquared","52.36857642336833","27.47350886436584"
"original","firstorder","Skewness","4.603548747515776","-0.7292625835383701"
"original","firstorder","TotalEnergy","10091853.527018037","969779.2136256206"
"original","firstorder","Uniformity","0.1953978741740879","0.2793029503251956"
"original","firstorder","Variance","2720.329974145361","668.1501260722027"
"original","glcm","Autocorrelation","35.38767342737279","16.732662251737533"
"original","glcm","ClusterProminence","4610.760218651167","24.72011979476952"
"original","glcm","ClusterShade","119.31984959970347","-3.382604232654117"
"original","glcm","ClusterTendency","11.518037955485552","2.863255630417507"
"original","glcm","Contrast","2.363389459004135","1.2902029237119526"
"original","glcm","Correlation","0.6548514228468579","0.3762943307079731"
"original","glcm","DifferenceAverage","0.8276658076790225","0.7935801867476111"
"original","glcm","DifferenceEntropy","1.6222010703499379","1.5876540235111278"
"original","glcm","DifferenceVariance","1.659835592865498","0.6410192378824366"
"original","glcm","Id","0.6832202992641851","0.6751363306198228"
"original","glcm","Idm","0.662411710284774","0.6523736104693568"
"original","glcm","Idmn","0.9982867210623574","0.9680185342878029"
"original","glcm","Idn","0.9779117633005714","0.8949664657288395"
"original","glcm","Imc1","-0.251355498684854","-0.09964854819607953"
"original","glcm","Imc2","0.8324329659239252","0.5399732633426733"
"original","glcm","InverseVariance","0.45081069246131256","0.4579441393577896"
"original","glcm","JointAverage","5.753140167041509","4.041921585109512"
"original","glcm","JointEnergy","0.07418996355953086","0.10600721569246607"
"original","glcm","JointEntropy","4.400687095695851","3.756144862781307"
"original","glcm","MCC","0.9580667644284351","0.4475049970830683"
"original","glcm","MaximumProbability","0.19737543282063708","0.18706290115742913"
"original","glcm","SumAverage","11.506280334083018","8.083843170219025"
"original","glcm","SumEntropy","3.370238394858183","2.6662353381023367"
"original","glcm","SumSquares","3.470356853622422","1.0383646385323648"
"original","gldm","DependenceEntropy","6.432685033776052","5.604067100806573"
"original","gldm","DependenceNonUniformity","71.25762711864407","26.218446601941746"
"original","gldm","DependenceNonUniformityNormalized","0.06038781959207124","0.0636370063153926"
"original","gldm","DependenceVariance","27.591039931054294","21.976977094919405"
"original","gldm","GrayLevelNonUniformity","230.56949152542373","115.07281553398059"
"original","gldm","GrayLevelVariance","4.4891381786842866","1.150550240361957"
"original","gldm","HighGrayLevelEmphasis","37.13389830508475","16.478155339805824"
"original","gldm","LargeDependenceEmphasis","120.17457627118644","92.9126213592233"
"original","gldm","LargeDependenceHighGrayLevelEmphasis","4779.755932203389","1853.7936893203882"
"original","gldm","LargeDependenceLowGrayLevelEmphasis","3.8902563936792","5.647830366774541"
"original","gldm","LowGrayLevelEmphasis","0.044060681969791154","0.1009937971952535"
"original","gldm","SmallDependenceEmphasis","0.0498733903670659","0.06262695911810534"
"original","gldm","SmallDependenceHighGrayLevelEmphasis","4.80315202250231","0.7248058666456092"
"original","gldm","SmallDependenceLowGrayLevelEmphasis","0.0032218645154559254","0.015516795439243836"
"original","glrlm","GrayLevelNonUniformity","137.51803675223516","75.63081471313129"
"original","glrlm","GrayLevelNonUniformityNormalized","0.17408776812707807","0.25669858968420495"
"original","glrlm","GrayLevelVariance","5.788142941402136","1.2631048817032793"
"original","glrlm","HighGrayLevelRunEmphasis","37.333370341040066","15.573859179324517"
"original","glrlm","LongRunEmphasis","3.3505008128770983","2.717913968226747"
"original","glrlm","LongRunHighGrayLevelEmphasis","126.79686785650655","48.3400721022299"
"original","glrlm","LongRunLowGrayLevelEmphasis","0.13026177336510816","0.23105388701653184"
"original","glrlm","LowGrayLevelRunEmphasis","0.04764558825300559","0.1131431190952117"
"original","glrlm","RunEntropy","4.004088426016033","3.2471466723643405"
"original","glrlm","RunLengthNonUniformity","420.7091250861347","169.1647794081424"
"original","glrlm","RunLengthNonUniformityNormalized","0.5210735124393315","0.5644807622547754"
"original","glrlm","RunPercentage","0.6683833116036505","0.7145257654966393"
"original","glrlm","RunVariance","0.9590057607858264","0.658200727590084"
"original","glrlm","ShortRunEmphasis","0.7433165300825313","0.7750917426531383"
"original","glrlm","ShortRunHighGrayLevelEmphasis","28.312092446820802","11.503749146806232"
"original","glrlm","ShortRunLowGrayLevelEmphasis","0.03736457161595636","0.09592359718997229"
"original","glszm","GrayLevelNonUniformity","4.961538461538462","7.333333333333333"
"original","glszm","GrayLevelNonUniformityNormalized","0.09541420118343195","0.24444444444444444"
"original","glszm","GrayLevelVariance","46.43786982248521","2.4622222222222225"
"original","glszm","HighGrayLevelZoneEmphasis","108.0","11.066666666666666"
"original","glszm","LargeAreaEmphasis","4919.307692307692","1398.5333333333333"
"original","glszm","LargeAreaHighGrayLevelEmphasis","182975.57692307694","26414.566666666666"
"original","glszm","LargeAreaLowGrayLevelEmphasis","161.7059676799474","82.19762962962963"
"original","glszm","LowGrayLevelZoneEmphasis","0.07602200993732901","0.2660925925925926"
"original","glszm","SizeZoneNonUniformity","15.576923076923077","5.266666666666667"
"original","glszm","SizeZoneNonUniformityNormalized","0.2995562130177515","0.17555555555555555"
"original","glszm","SmallAreaEmphasis","0.565013105145792","0.3924572712468059"
"original","glszm","SmallAreaHighGrayLevelEmphasis","90.48720519443238","3.104534331018015"
"original","glszm","SmallAreaLowGrayLevelEmphasis","0.041936985938464684","0.15492423986288895"
"original","glszm","ZoneEntropy","5.05602096805787","3.977747162910939"
"original","glszm","ZonePercentage","0.04406779661016949","0.07281553398058252"
"original","glszm","ZoneVariance","4404.366863905326","1209.9288888888887"
"original","ngtdm","Busyness","0.632051399327041","2.3364247287686353"
"original","ngtdm","Coarseness","0.00907072574710594","0.017772404906503284"
"original","ngtdm","Complexity","177.8813081889566","8.089694775109349"
"original","ngtdm","Contrast","0.013945200946387976","0.0457327863381787"
"original","ngtdm","Strength","7.360573138684297","0.20710162781336292"
"wavelet-LLH","firstorder","10Percentile","-41.75826241578901","-43.892062608965695"
"wavelet-LLH","firstorder","90Percentile","36.32755452530124","42.270328631222505"
"wavelet-LLH","firstorder","Energy","9489628.707016414","460512.7189824795"
"wavelet-LLH","firstorder","Entropy","2.4155008979173545","2.4580884839978863"
"wavelet-LLH","firstorder","InterquartileRange","35.98588714688624","42.55746917713952"
"wavelet-LLH","firstorder","Kurtosis","164.32777562430826","2.9550601678314026"
"wavelet-LLH","firstorder","Maximum","454.9600626937316","99.55951543631393"
"wavelet-LLH","firstorder","MeanAbsoluteDeviation","30.48233086280928","26.402691179314036"
"wavelet-LLH","firstorder","Mean","-9.698132288742848","-3.8833596609959837"
"wavelet-LLH","firstorder","Median","-4.4263315422038305","-6.805004720184613"
"wavelet-LLH","firstorder","Minimum","-1550.504813140342","-85.13241031945726"
"wavelet-LLH","firstorder","Range","2005.4648758340736","184.6919257557712"
"wavelet-LLH","firstorder","RobustMeanAbsoluteDeviation","15.337017205093815","18.22250676169833"
"wavelet-LLH","firstorder","RootMeanSquared","89.67752352894841","33.43275815601578"
"wavelet-LLH","firstorder","Skewness","-10.989888935836529","0.2592100577360779"
"wavelet-LLH","firstorder","TotalEnergy","29593519.30248249","1436114.358001207"
"wavelet-LLH","firstorder","Uniformity","0.23436368859523124","0.21190734282213214"
"wavelet-LLH","firstorder","Variance","7948.004456395138","1102.6688356619886"
"wavelet-LLH","glcm","Autocorrelation","3996.9659873910455","18.977444845238683"
"wavelet-LLH","glcm","ClusterProminence","81441.40951012852","55.370493776492076"
"wavelet-LLH","glcm","ClusterShade","-956.2414230739597","3.005954995723838"
"wavelet-LLH","glcm","ClusterTendency","17.43839950727386","4.049475236498994"
"wavelet-LLH","glcm","Contrast","11.518085502979135","2.9743373583608412"
"wavelet-LLH","glcm","Correlation","0.0172145263937345","0.14393366236782093"
"wavelet-LLH","glcm","DifferenceAverage","1.3558930913631053","1.252034225879186"
"wavelet-LLH","glcm","DifferenceEntropy","1.959599677936823","1.9761010837911992"
"wavelet-LLH","glcm","DifferenceVariance","9.55846393643138","1.2880520976755092"
"wavelet-LLH","glcm","Id","0.5931793014655301","0.5724985892941145"
"wavelet-LLH","glcm","Idm","0.5559638385326764","0.52896395562776"
"wavelet-LLH","glcm","Idmn","0.9986479053538682","0.9601650919314054"
"wavelet-LLH","glcm","Idn","0.9846812065918704","0.8774724029847256"
"wavelet-LLH","glcm","Imc1","-0.11529186554476666","-0.10376051691637361"
"wavelet-LLH","glcm","Imc2","0.5604621483978143","0.5624473627146579"
"wavelet-LLH","glcm","InverseVariance","0.46692112259051954","0.4612412875618298"
"wavelet-LLH","glcm","JointAverage","63.20979484647317","4.325312062919637"
"wavelet-LLH","glcm","JointEnergy","0.06724847544342294","0.05686941725379347"
"wavelet-LLH","glcm","JointEntropy","4.48712429920202","4.610173737367516"
"wavelet-LLH","glcm","MCC","0.9443094989111105","0.4303373575600205"
"wavelet-LLH","glcm","MaximumProbability","0.13913143889071997","0.12471336787176093"
"wavelet-LLH","glcm","SumAverage","126.41958969294635","8.650624125839272"
"wavelet-LLH","glcm","SumEntropy","2.9563352525915887","2.95873082185063"
"wavelet-LLH","glcm","SumSquares","7.239121252563246","1.7559531487149584"
"wavelet-LLH","gldm","DependenceEntropy","5.960082071061818","5.691055876411015"
"wavelet-LLH","gldm","DependenceNonUniformity","90.50677966101695","38.849514563106794"
"wavelet-LLH","gldm","DependenceNonUniformityNormalized","0.07670066072967538","0.09429493825996796"
"wavelet-LLH","gldm","DependenceVariance","14.316299913817867","11.72424356678292"
"wavelet-LLH","gldm","GrayLevelNonUniformity","276.5491525423729","87.30582524271844"
"wavelet-LLH","gldm","GrayLevelVariance","12.834671071531169","1.7994332642096333"
"wavelet-LLH","gldm","HighGrayLevelEmphasis","3997.0118644067798","20.696601941747574"
"wavelet-LLH","gldm","LargeDependenceEmphasis","67.77966101694915","49.37378640776699"
"wavelet-LLH","gldm","LargeDependenceHighGrayLevelEmphasis","271400.38305084745","924.6383495145631"
"wavelet-LLH","gldm","LargeDependenceLowGrayLevelEmphasis","0.017813708467846533","3.2378883391949014"
"wavelet-LLH","gldm","LowGrayLevelEmphasis","0.0011239234864014833","0.08145440154217026"
"wavelet-LLH","gldm","SmallDependenceEmphasis","0.07009158483399505","0.0837416813757083"
"wavelet-LLH","gldm","SmallDependenceHighGrayLevelEmphasis","263.279672380254","1.8295071023073128"
"wavelet-LLH","gldm","SmallDependenceLowGrayLevelEmphasis","0.0008920112481634366","0.01198623075569935"
"wavelet-LLH","glrlm","GrayLevelNonUniformity","194.3086892394188","66.0039551601076"
"wavelet-LLH","glrlm","GrayLevelNonUniformityNormalized","0.21736140349936528","0.1996390149004693"
"wavelet-LLH","glrlm","GrayLevelVariance","17.031332511869397","1.96703428842867"
"wavelet-LLH","glrlm","HighGrayLevelRunEmphasis","3992.3260667419036","21.01381066201033"
"wavelet-LLH","glrlm","LongRunEmphasis","2.4786412020950785","1.962494728302718"
"wavelet-LLH","glrlm","LongRunHighGrayLevelEmphasis","9919.343900145983","39.48083242647788"
"wavelet-LLH","glrlm","LongRunLowGrayLevelEmphasis","0.0018054233555218648","0.1506897720129755"
"wavelet-LLH","glrlm","LowGrayLevelRunEmphasis","0.0014361850733402054","0.08476962855064246"
"wavelet-LLH","glrlm","RunEntropy","3.514661045708692","3.340078894881273"
"wavelet-LLH","glrlm","RunLengthNonUniformity","578.338139917072","227.8368718559183"
"wavelet-LLH","glrlm","RunLengthNonUniformityNormalized","0.6270957781246452","0.6772786300276293"
"wavelet-LLH","glrlm","RunPercentage","0.7572359843546282","0.8024645257654967"
"wavelet-LLH","glrlm","RunVariance","0.5764596006486138","0.3480061324925921"
"wavelet-LLH","glrlm","ShortRunEmphasis","0.8101962172725744","0.843329709143481"
"wavelet-LLH","glrlm","ShortRunHighGrayLevelEmphasis","3230.7976167046927","17.911000875195633"
"wavelet-LLH","glrlm","ShortRunLowGrayLevelEmphasis","0.001388827083176313","0.07387445479139806"
"wavelet-LLH","glszm","GrayLevelNonUniformity","7.732394366197183","4.833333333333333"
"wavelet-LLH","glszm","GrayLevelNonUniformityNormalized","0.10890696290418568","0.13425925925925927"
"wavelet-LLH","glszm","GrayLevelVariance","178.89783773060904","4.520833333333333"
"wavelet-LLH","glszm","HighGrayLevelZoneEmphasis","3718.3098591549297","22.583333333333332"
"wavelet-LLH","glszm","LargeAreaEmphasis","4025.605633802817","621.0"
"wavelet-LLH","glszm","LargeAreaHighGrayLevelEmphasis","16143865.408450704","10920.305555555555"
"wavelet-LLH","glszm","LargeAreaLowGrayLevelEmphasis","1.0188179033766294","40.44490721056941"
"wavelet-LLH","glszm","LowGrayLevelZoneEmphasis","0.014783750164029321","0.16826873110355253"
"wavelet-LLH","glszm","SizeZoneNonUniformity","20.014084507042252","5.722222222222222"
"wavelet-LLH","glszm","SizeZoneNonUniformityNormalized","0.2818885141836937","0.15895061728395063"
"wavelet-LLH","glszm","SmallAreaEmphasis","0.5344874699422316","0.34157953899892746"
"wavelet-LLH","glszm","SmallAreaHighGrayLevelEmphasis","1841.279635736495","7.079460888280623"
"wavelet-LLH","glszm","SmallAreaLowGrayLevelEmphasis","0.014667830229901908","0.08462671509864231"
"wavelet-LLH","glszm","ZoneEntropy","5.27827806343527","4.725480556997859"
"wavelet-LLH","glszm","ZonePercentage","0.06016949152542373","0.08737864077669903"
"wavelet-LLH","glszm","ZoneVariance","3749.3905971037493","490.0246913580247"
"wavelet-LLH","ngtdm","Busyness","0.08431950985365373","1.8466271779109684"
"wavelet-LLH","ngtdm","Coarseness","0.005529840213946956","0.016657418550810803"
"wavelet-LLH","ngtdm","Complexity","701.1718030930602","21.733057995303366"
"wavelet-LLH","ngtdm","Contrast","0.06852004654039927","0.0587643089556974"
"wavelet-LLH","ngtdm","Strength","19.52003968966316","0.3003856473034826"
"wavelet-LHL","firstorder","10Percentile","-16.985460972668342","-24.417766373457358"
"wavelet-LHL","firstorder","90Percentile","19.26167285517442","14.667685745129948"
"wavelet-LHL","firstorder","Energy","966099.9162855425","110160.9583067439"
"wavelet-LHL","firstorder","Entropy","1.4518538454315133","1.5118578548767918"
"wavelet-LHL","firstorder","InterquartileRange","18.41441335763627","18.92152826429978"
"wavelet-LHL","firstorder","Kurtosis","129.5595007475498","3.4085282162912622"
"wavelet-LHL","firstorder","Maximum","347.25278597420197","41.75018301838801"
"wavelet-LHL","firstorder","MeanAbsoluteDeviation","13.038143514405466","12.196898232169476"
"wavelet-LHL","firstorder","Mean","0.5778551477374797","-4.614351096703121"
"wavelet-LHL","firstorder","Median","-0.3883265905005063","-3.8103287289206325"
"wavelet-LHL","firstorder","Minimum","-515.0123322748027","-57.566041595931175"
"wavelet-LHL","firstorder","Range","862.2651182490047","99.31622461431918"
"wavelet-LHL","firstorder","RobustMeanAbsoluteDeviation","7.682186911013961","8.101019220110318"
"wavelet-LHL","firstorder","RootMeanSquared","28.61343639996543","16.351787876680074"
"wavelet-LHL","firstorder","Skewness","-3.0921126377472468","-0.2280469805828525"
"wavelet-LHL","firstorder","TotalEnergy","3012794.0094836284","343538.2507242025"
"wavelet-LHL","firstorder","Uniformity","0.43474432634300486","0.4068715241775851"
"wavelet-LHL","firstorder","Variance","818.3948260430997","246.08873072029613"
"wavelet-LHL","glcm","Autocorrelation","463.30212724802146","11.164002355192132"
"wavelet-LHL","glcm","ClusterProminence","418.7013228968811","3.2617125022809192"
"wavelet-LHL","glcm","ClusterShade","3.295629540203735","-0.11083171375464618"
"wavelet-LHL","glcm","ClusterTendency","2.0783427446008047","1.0013667907397585"
"wavelet-LHL","glcm","Contrast","1.6559326311679885","0.8664052312049739"
"wavelet-LHL","glcm","Correlation","0.10786614712952457","0.07200647767089322"
"wavelet-LHL","glcm","DifferenceAverage","0.6203807924028237","0.6555736161625934"
"wavelet-LHL","glcm","DifferenceEntropy","1.267870286986804","1.3379423876593535"
"wavelet-LHL","glcm","DifferenceVariance","1.2496883440948083","0.41560014030359577"
"wavelet-LHL","glcm","Id","0.7352127566200649","0.7057354395623157"
"wavelet-LHL","glcm","Idm","0.7284707046171105","0.6932963534229414"
"wavelet-LHL","glcm","Idmn","0.9988457683796066","0.9685723285188264"
"wavelet-LHL","glcm","Idn","0.983330066848069","0.8956420770789019"
"wavelet-LHL","glcm","Imc1","-0.09650696212746848","-0.058145335577072924"
"wavelet-LHL","glcm","Imc2","0.44517543302316803","0.3351174816748021"
"wavelet-LHL","glcm","InverseVariance","0.46727078633396396","0.4863615267108823"
"wavelet-LHL","glcm","JointAverage","21.52199679943258","3.336193980066069"
"wavelet-LHL","glcm","JointEnergy","0.20730014654110118","0.1772153015738557"
"wavelet-LHL","glcm","JointEntropy","2.691104018207132","2.903921939507664"
"wavelet-LHL","glcm","MCC","0.9433532347785277","0.258985431305503"
"wavelet-LHL","glcm","MaximumProbability","0.27881952193356824","0.2787493892380154"
"wavelet-LHL","glcm","SumAverage","43.04399359886516","6.672387960132138"
"wavelet-LHL","glcm","SumEntropy","1.9741742421827593","2.0043897323974487"
"wavelet-LHL","glcm","SumSquares","0.9335688439421982","0.4669430054861832"
"wavelet-LHL","gldm","DependenceEntropy","5.3693817848256185","5.237439731763326"
"wavelet-LHL","gldm","DependenceNonUniformity","69.43050847457627","26.966019417475728"
"wavelet-LHL","gldm","DependenceNonUniformityNormalized","0.05883941396150531","0.06545150344047507"
"wavelet-LHL","gldm","DependenceVariance","22.340603274920998","20.684748798190217"
"wavelet-LHL","gldm","GrayLevelNonUniformity","512.9983050847458","167.63106796116506"
"wavelet-LHL","gldm","GrayLevelVariance","1.3784659580580292","0.4781082100103685"
"wavelet-LHL","gldm","HighGrayLevelEmphasis","464.43050847457624","11.470873786407767"
"wavelet-LHL","gldm","LargeDependenceEmphasis","139.42033898305084","99.94660194174757"
"wavelet-LHL","gldm","LargeDependenceHighGrayLevelEmphasis","63899.71694915254","1096.2524271844661"
"wavelet-LHL","gldm","LargeDependenceLowGrayLevelEmphasis","0.3057200782727805","9.93372775080906"
"wavelet-LHL","gldm","LowGrayLevelEmphasis","0.0030177389808729383","0.1084203074433657"
"wavelet-LHL","gldm","SmallDependenceEmphasis","0.042142882848890645","0.049728906572787716"
"wavelet-LHL","gldm","SmallDependenceHighGrayLevelEmphasis","20.610443352941957","0.6431046127489595"
"wavelet-LHL","gldm","SmallDependenceLowGrayLevelEmphasis","0.000942928633826529","0.009625471413657214"
"wavelet-LHL","glrlm","GrayLevelNonUniformity","296.7661988513274","107.2629556137132"
"wavelet-LHL","glrlm","GrayLevelNonUniformityNormalized","0.4026040491174288","0.373553572164195"
"wavelet-LHL","glrlm","GrayLevelVariance","2.0941578553104083","0.5623713645440963"
"wavelet-LHL","glrlm","HighGrayLevelRunEmphasis","467.2061348614279","11.591260303147216"
"wavelet-LHL","glrlm","LongRunEmphasis","4.164664583276814","2.9729828559685334"
"wavelet-LHL","glrlm","LongRunHighGrayLevelEmphasis","1922.9811856654824","33.425182022652805"
"wavelet-LHL","glrlm","LongRunLowGrayLevelEmphasis","0.010475399827588593","0.31003827258227645"
"wavelet-LHL","glrlm","LowGrayLevelRunEmphasis","0.0035792024630481294","0.11238281922622827"
"wavelet-LHL","glrlm","RunEntropy","3.0886306555355967","2.8139008229684297"
"wavelet-LHL","glrlm","RunLengthNonUniformity","348.09280893073475","159.45387053624205"
"wavelet-LHL","glrlm","RunLengthNonUniformityNormalized","0.45785606687221114","0.5422172436740696"
"wavelet-LHL","glrlm","RunPercentage","0.6222946544980442","0.6960418222554144"
"wavelet-LHL","glrlm","RunVariance","1.2309378841804615","0.7310790144074281"
"wavelet-LHL","glrlm","ShortRunEmphasis","0.6880469718073776","0.7544474936816861"
"wavelet-LHL","glrlm","ShortRunHighGrayLevelEmphasis","323.36682427321466","8.795802809606469"
"wavelet-LHL","glrlm","ShortRunLowGrayLevelEmphasis","0.002900802321943403","0.0878084237851656"
"wavelet-LHL","glszm","GrayLevelNonUniformity","7.7555555555555555","5.571428571428571"
"wavelet-LHL","glszm","GrayLevelNonUniformityNormalized","0.17234567901234568","0.2653061224489796"
"wavelet-LHL","glszm","GrayLevelVariance","25.992098765432097","2.0272108843537415"
"wavelet-LHL","glszm","HighGrayLevelZoneEmphasis","496.4","11.904761904761905"
"wavelet-LHL","glszm","LargeAreaEmphasis","13172.711111111112","3161.4285714285716"
"wavelet-LHL","glszm","LargeAreaHighGrayLevelEmphasis","6064338.8","35622.76190476191"
"wavelet-LHL","glszm","LargeAreaLowGrayLevelEmphasis","28.69747797027253","302.725701058201"
"wavelet-LHL","glszm","LowGrayLevelZoneEmphasis","0.024495514567712","0.22141534391534393"
"wavelet-LHL","glszm","SizeZoneNonUniformity","16.955555555555556","4.619047619047619"
"wavelet-LHL","glszm","SizeZoneNonUniformityNormalized","0.37679012345679014","0.2199546485260771"
"wavelet-LHL","glszm","SmallAreaEmphasis","0.6347868457211274","0.41574401399429306"
"wavelet-LHL","glszm","SmallAreaHighGrayLevelEmphasis","315.7881884229336","6.142174514583004"
"wavelet-LHL","glszm","SmallAreaLowGrayLevelEmphasis","0.02372939025610015","0.1202284311752957"
"wavelet-LHL","glszm","ZoneEntropy","4.4406760094673","3.558518613048902"
"wavelet-LHL","glszm","ZonePercentage","0.038135593220338986","0.050970873786407765"
"wavelet-LHL","glszm","ZoneVariance","12485.106172839507","2776.5215419501133"
"wavelet-LHL","ngtdm","Busyness","0.3596456619168667","4.229547004948475"
"wavelet-LHL","ngtdm","Coarseness","0.004427618757039312","0.013417349713425676"
"wavelet-LHL","ngtdm","Complexity","112.91981665420724","5.6532970446787845"
"wavelet-LHL","ngtdm","Contrast","0.00572146276825612","0.026407290989213916"
"wavelet-LHL","ngtdm","Strength","3.409299003057459","0.11327457333019829"
"wavelet-LHH","firstorder","10Percentile","-11.102092780159923","-15.651208754824676"
"wavelet-LHH","firstorder","90Percentile","10.745618156235208","17.02255063788783"
"wavelet-LHH","firstorder","Energy","964320.2310500535","59694.92805968059"
"wavelet-LHH","firstorder","Entropy","1.1748659392508898","1.2307479367122591"
"wavelet-LHH","firstorder","InterquartileRange","10.612391061907871","15.361543175420495"
"wavelet-LHH","firstorder","Kurtosis","216.07982281773906","2.747063482940569"
"wavelet-LHH","firstorder","Maximum","582.6209773510255","30.667965861319512"
"wavelet-LHH","firstorder","MeanAbsoluteDeviation","8.96129268656273","9.491454506210808"
"wavelet-LHH","firstorder","Mean","0.23716393043182593","0.44106977508891987"
"wavelet-LHH","firstorder","Median","0.13283606810503207","0.7922830745989116"
"wavelet-LHH","firstorder","Minimum","-300.5363969276737","-31.73613889634638"
"wavelet-LHH","firstorder","Range","883.1573742786993","62.40410475766589"
"wavelet-LHH","firstorder","RobustMeanAbsoluteDeviation","4.587037065553923","6.530931331472968"
"wavelet-LHH","firstorder","RootMeanSquared","28.587069363405913","12.03705122056907"
"wavelet-LHH","firstorder","Skewness","8.676222015972115","-0.07613769846945465"
"wavelet-LHH","firstorder","TotalEnergy","3007244.0400385805","186159.3388251629"
"wavelet-LHH","firstorder","Uniformity","0.4825222637173226","0.46650249787915915"
"wavelet-LHH","firstorder","Variance","817.1642880582831","144.69605954010638"
"wavelet-LHH","glcm","Autocorrelation","182.13311294697013","6.416660295234793"
