"Image type","Feature Class","Feature Name","103: RTSTRUCT: TN_mammella_segm_3_segment_t_mammella","103: RTSTRUCT: TN_mammella_segm_3_segment_n_ascella"
"original","firstorder","90Percentile","43.0","48.80000000000001"
"original","firstorder","Energy","1120944.0","538975.0"
"original","firstorder","Entropy","1.9445964546316916","1.9341931961557963"
"original","firstorder","InterquartileRange","29.0","23.0"
"original","firstorder","Kurtosis","4.785584202312864","6.560114437422682"
"original","firstorder","Maximum","56.0","150.0"
"original","firstorder","MeanAbsoluteDeviation","26.40233042835608","17.390743392323014"
"original","firstorder","Mean","15.266754270696453","24.58916478555305"
"original","firstorder","Median","29.0","28.0"
"original","firstorder","Minimum","-108.0","-66.0"
"original","firstorder","Range","164.0","216.0"
"original","firstorder","RobustMeanAbsoluteDeviation","15.335152841295647","10.403938842605891"
"original","firstorder","RootMeanSquared","38.37952805150135","34.88047957712844"
"original","firstorder","Skewness","-1.6304870174978228","-0.39884562440462845"
"original","firstorder","TotalEnergy","3495677.1150039635","1680799.9088797132"
"original","firstorder","Uniformity","0.38100327910747506","0.3394310289479182"
"original","firstorder","Variance","1239.9143874941506","612.020830679392"
"original","glcm","Autocorrelation","40.8410775594031","21.40283114172894"
"original","glcm","ClusterProminence","189.48160077279874","31.642149833675237"
"original","glcm","ClusterShade","-25.2658367059768","-3.343614064296749"
"original","glcm","ClusterTendency","5.845087635090026","2.3978533563051454"
"original","glcm","Contrast","0.9149193297766437","1.0982255213116185"
"original","glcm","Correlation","0.7257488883660497","0.36861578365348296"
"original","glcm","DifferenceAverage","0.5541971195083828","0.68403375625487"
"original","glcm","DifferenceEntropy","1.4106334689541957","1.4441551287144496"
"original","glcm","DifferenceVariance","0.6013100859502335","0.6162671724605325"
"original","glcm","Id","0.7727282420307244","0.7081923502096981"
"original","glcm","Idm","0.7582452878785191","0.6944903770988583"
"original","glcm","Idmn","0.9867432771321891","0.9897932541167537"
"original","glcm","Idn","0.9421658974437565","0.9406050208225314"
"original","glcm","Imc1","-0.2416506528833858","-0.12183956993821407"
"original","glcm","Imc2","0.7534032496879236","0.5656961939026242"
"original","glcm","InverseVariance","0.33067377198131614","0.46546107329713693"
"original","glcm","JointAverage","6.293437299082269","4.5910114854571855"
"original","glcm","JointEnergy","0.26251174249375314","0.1575960526837308"
"original","glcm","JointEntropy","3.183857853799123","3.377841967303982"
"original","glcm","MCC","0.7423741370548189","0.5467126368425377"
"original","glcm","MaximumProbability","0.49012687836418206","0.3223189057947277"
"original","glcm","SumAverage","12.586874598164538","9.182022970914371"
"original","glcm","SumEntropy","2.509233636058908","2.4923458251668555"
"original","glcm","SumSquares","1.6900017412166675","0.8740197194041911"
"original","gldm","DependenceEntropy","5.773237891337498","5.56182984364534"
"original","gldm","DependenceNonUniformity","32.29303547963206","25.52370203160271"
"original","gldm","DependenceNonUniformityNormalized","0.04243500063026552","0.05761558020677812"
"original","gldm","DependenceVariance","56.70368713964784","27.261091776263825"
"original","gldm","GrayLevelNonUniformity","289.94349540078844","150.36794582392776"
"original","gldm","GrayLevelVariance","2.0423400291130873","1.0845405581684493"
"original","gldm","HighGrayLevelEmphasis","39.846254927726676","21.568848758465013"
"original","gldm","LargeDependenceEmphasis","203.39684625492774","112.95936794582393"
"original","gldm","LargeDependenceHighGrayLevelEmphasis","9671.727989487517","2619.3792325056434"
"original","gldm","LargeDependenceLowGrayLevelEmphasis","4.613699191897521","5.2423378758743695"
"original","gldm","LowGrayLevelEmphasis","0.04200505957967944","0.06716638101608005"
"original","gldm","SmallDependenceEmphasis","0.05203743787726268","0.059264404424364876"
"original","gldm","SmallDependenceHighGrayLevelEmphasis","1.55393448757486","1.5194288730056313"
"original","gldm","SmallDependenceLowGrayLevelEmphasis","0.006299838489676029","0.005831417743517641"
"original","glrlm","GrayLevelNonUniformity","107.15721391260938","84.57706781158147"
"original","glrlm","GrayLevelNonUniformityNormalized","0.2416857387616428","0.2784492378342112"
"original","glrlm","GrayLevelVariance","2.602333393919817","1.3765192137325135"
"original","glrlm","HighGrayLevelRunEmphasis","35.28116018770867","21.130392906756605"
"original","glrlm","LongRunEmphasis","5.707525338899925","3.188117347741814"
"original","glrlm","LongRunHighGrayLevelEmphasis","256.1614446011692","70.6322529188149"
"original","glrlm","LongRunLowGrayLevelEmphasis","0.1664814454051477","0.18844707505264133"
"original","glrlm","LowGrayLevelRunEmphasis","0.05452320955497998","0.07471141656674044"
"original","glrlm","RunEntropy","3.736288556605679","3.298096512583711"
"original","glrlm","RunLengthNonUniformity","208.46195841668785","163.38569669280662"
"original","glrlm","RunLengthNonUniformityNormalized","0.4708578916515329","0.527525925447939"
"original","glrlm","RunPercentage","0.5726271100778328","0.6824101406494184"
"original","glrlm","RunVariance","2.37455128606415","0.8520481421292951"
"original","glrlm","ShortRunEmphasis","0.7105383888964968","0.7475481303223577"
"original","glrlm","ShortRunHighGrayLevelEmphasis","22.769822274759743","15.530732703445677"
"original","glrlm","ShortRunLowGrayLevelEmphasis","0.0455764235481323","0.06146090778736143"
"original","glszm","GrayLevelNonUniformity","6.454545454545454","6.8"
"original","glszm","GrayLevelNonUniformityNormalized","0.14669421487603307","0.22666666666666666"
"original","glszm","GrayLevelVariance","5.016528925619834","4.093333333333333"
"original","glszm","HighGrayLevelZoneEmphasis","27.363636363636363","27.133333333333333"
"original","glszm","LargeAreaEmphasis","4735.659090909091","2005.8333333333333"
"original","glszm","LargeAreaHighGrayLevelEmphasis","226408.93181818182","46546.9"
"original","glszm","LargeAreaLowGrayLevelEmphasis","102.05345566635744","91.9158281893004"
"original","glszm","LowGrayLevelZoneEmphasis","0.1394805516903731","0.10005272633744854"
"original","glszm","SizeZoneNonUniformity","8.863636363636363","4.933333333333334"
"original","glszm","SizeZoneNonUniformityNormalized","0.20144628099173553","0.16444444444444445"
"original","glszm","SmallAreaEmphasis","0.44651875427484805","0.3702023769967121"
"original","glszm","SmallAreaHighGrayLevelEmphasis","14.095008341308608","13.053788769943795"
"original","glszm","SmallAreaLowGrayLevelEmphasis","0.07738390779479319","0.025525572023845873"
"original","glszm","ZoneEntropy","4.663532754804245","4.38989809546428"
"original","glszm","ZonePercentage","0.05781865965834428","0.06772009029345373"
"original","glszm","ZoneVariance","4436.526342975207","1787.778888888889"
"original","ngtdm","Busyness","1.0454404645520707","0.9481155076729598"
"original","ngtdm","Coarseness","0.014034682598329296","0.01836645627210349"
"original","ngtdm","Complexity","11.020471609589594","21.92125529934782"
"original","ngtdm","Contrast","0.02948710675676395","0.0163728830903805"
"original","ngtdm","Strength","0.5205961931030515","0.7943783277634066"
"wavelet-LLH","firstorder","10Percentile","-32.07083273441687","-33.371922679656336"
"wavelet-LLH","firstorder","90Percentile","24.80447199853401","51.25750137399888"
"wavelet-LLH","firstorder","Energy","499857.9441638814","582379.8333547652"
"wavelet-LLH","firstorder","Entropy","2.068405895502787","2.376746349395976"
"wavelet-LLH","firstorder","InterquartileRange","25.999770589361816","31.307151629699547"
"wavelet-LLH","firstorder","Kurtosis","4.51495179423452","8.23517065314498"
"wavelet-LLH","firstorder","Maximum","86.06135019286471","199.35885631833273"
"wavelet-LLH","firstorder","MeanAbsoluteDeviation","18.181413822223536","25.06331338194498"
"wavelet-LLH","firstorder","Mean","-6.53710379973177","5.723704644272353"
"wavelet-LLH","firstorder","Median","-8.252155966337952","0.520999279735797"
"wavelet-LLH","firstorder","Minimum","-94.65389886406913","-73.90528096949804"
"wavelet-LLH","firstorder","Range","180.71524905693383","273.26413728783075"
"wavelet-LLH","firstorder","RobustMeanAbsoluteDeviation","11.234731554018216","14.545706291414717"
"wavelet-LLH","firstorder","RootMeanSquared","25.62895927334542","36.25778762319953"
"wavelet-LLH","firstorder","Skewness","0.28062315543142347","1.4561899734279187"
"wavelet-LLH","firstorder","TotalEnergy","1558812.907840721","1816158.3947976658"
"wavelet-LLH","firstorder","Uniformity","0.30580655856030087","0.2467630408307813"
"wavelet-LLH","firstorder","Variance","614.1098273463307","1281.8663684741764"
"wavelet-LLH","glcm","Autocorrelation","18.404011956492933","13.990629436731536"
"wavelet-LLH","glcm","ClusterProminence","27.269068661085687","129.47345629537924"
"wavelet-LLH","glcm","ClusterShade","0.9232766812881275","10.381269209623152"
"wavelet-LLH","glcm","ClusterTendency","2.3574715157024575","4.237186985808141"
"wavelet-LLH","glcm","Contrast","1.8092684091603481","2.538894983691436"
"wavelet-LLH","glcm","Correlation","0.12443215267870791","0.2359850779576888"
"wavelet-LLH","glcm","DifferenceAverage","0.9144093285432462","1.08767152106596"
"wavelet-LLH","glcm","DifferenceEntropy","1.7171056475539883","1.8636777089633099"
"wavelet-LLH","glcm","DifferenceVariance","0.8940205313087373","1.2293147043933306"
"wavelet-LLH","glcm","Id","0.6538819427798027","0.619367834247207"
"wavelet-LLH","glcm","Idm","0.6265910010407436","0.5849508024710489"
"wavelet-LLH","glcm","Idmn","0.9747836984593737","0.9808532952040465"
"wavelet-LLH","glcm","Idn","0.9072945332723914","0.9175942908986235"
"wavelet-LLH","glcm","Imc1","-0.10685574906523998","-0.13840083834690525"
"wavelet-LLH","glcm","Imc2","0.5061063585921672","0.589020509753506"
"wavelet-LLH","glcm","InverseVariance","0.4510855208729465","0.44737104002405315"
"wavelet-LLH","glcm","JointAverage","4.273898872208228","3.6830056513312055"
"wavelet-LLH","glcm","JointEnergy","0.12490275144375079","0.08605330642832734"
"wavelet-LLH","glcm","JointEntropy","3.792207890393246","4.21694938946286"
"wavelet-LLH","glcm","MCC","0.38530448661181216","0.4531548627721796"
"wavelet-LLH","glcm","MaximumProbability","0.26719640481801477","0.1721504778186177"
"wavelet-LLH","glcm","SumAverage","8.547797744416458","7.366011302662411"
"wavelet-LLH","glcm","SumEntropy","2.548238124347906","2.8780046502529784"
"wavelet-LLH","glcm","SumSquares","1.0416849812157014","1.6940204923748943"
"wavelet-LLH","gldm","DependenceEntropy","5.767859112042308","5.821839839136277"
"wavelet-LLH","gldm","DependenceNonUniformity","48.056504599211564","32.182844243792324"
"wavelet-LLH","gldm","DependenceNonUniformityNormalized","0.0631491519043516","0.0726475039363258"
"wavelet-LLH","gldm","DependenceVariance","28.04462279903509","17.308674184327053"
"wavelet-LLH","gldm","GrayLevelNonUniformity","232.71879106438897","109.31602708803612"
"wavelet-LLH","gldm","GrayLevelVariance","1.1104449674593049","2.057844880738246"
"wavelet-LLH","gldm","HighGrayLevelEmphasis","19.136662286465178","16.03160270880361"
"wavelet-LLH","gldm","LargeDependenceEmphasis","102.28515111695138","74.80135440180587"
"wavelet-LLH","gldm","LargeDependenceHighGrayLevelEmphasis","1762.5374507227332","951.3002257336343"
"wavelet-LLH","gldm","LargeDependenceLowGrayLevelEmphasis","6.430651070765582","7.549486033320977"
"wavelet-LLH","gldm","LowGrayLevelEmphasis","0.07442964264111251","0.12182931330035636"
"wavelet-LLH","gldm","SmallDependenceEmphasis","0.054796318025574775","0.0671871956205588"
"wavelet-LLH","gldm","SmallDependenceHighGrayLevelEmphasis","1.2060095941319302","1.7467364595463102"
"wavelet-LLH","gldm","SmallDependenceLowGrayLevelEmphasis","0.005076038049613673","0.009922500919117455"
"wavelet-LLH","glrlm","GrayLevelNonUniformity","138.77239396657134","72.72838651021387"
"wavelet-LLH","glrlm","GrayLevelNonUniformityNormalized","0.25628557786234346","0.21864933103177736"
"wavelet-LLH","glrlm","GrayLevelVariance","1.3719304724308685","2.4396119767172944"
"wavelet-LLH","glrlm","HighGrayLevelRunEmphasis","19.705478463105695","16.968775976584233"
"wavelet-LLH","glrlm","LongRunEmphasis","3.337054094764171","2.815741114826029"
"wavelet-LLH","glrlm","LongRunHighGrayLevelEmphasis","61.07138474688126","41.320570823927675"
"wavelet-LLH","glrlm","LongRunLowGrayLevelEmphasis","0.23048385243218822","0.32134356392391983"
"wavelet-LLH","glrlm","LowGrayLevelRunEmphasis","0.07836541834506387","0.12645904890360965"
"wavelet-LLH","glrlm","RunEntropy","3.3520588534424607","3.476604574564011"
"wavelet-LLH","glrlm","RunLengthNonUniformity","329.8241877911135","212.12088907241647"
"wavelet-LLH","glrlm","RunLengthNonUniformityNormalized","0.5852210406968495","0.6139641393938067"
"wavelet-LLH","glrlm","RunPercentage","0.7070656019407663","0.7468310470567807"
"wavelet-LLH","glrlm","RunVariance","1.010123173272683","0.7438442152363649"
"wavelet-LLH","glrlm","ShortRunEmphasis","0.7806518628152018","0.8010728952111118"
"wavelet-LLH","glrlm","ShortRunHighGrayLevelEmphasis","15.684210705377373","14.234700818448015"
"wavelet-LLH","glrlm","ShortRunLowGrayLevelEmphasis","0.0634589521927953","0.10407318246053365"
"wavelet-LLH","glszm","GrayLevelNonUniformity","5.277777777777778","5.066666666666666"
"wavelet-LLH","glszm","GrayLevelNonUniformityNormalized","0.14660493827160495","0.1688888888888889"
"wavelet-LLH","glszm","GrayLevelVariance","3.619598765432099","7.076666666666666"
"wavelet-LLH","glszm","HighGrayLevelZoneEmphasis","25.13888888888889","25.566666666666666"
"wavelet-LLH","glszm","LargeAreaEmphasis","4479.083333333333","1438.3"
"wavelet-LLH","glszm","LargeAreaHighGrayLevelEmphasis","78528.41666666667","18378.0"
"wavelet-LLH","glszm","LargeAreaLowGrayLevelEmphasis","273.63364984882844","132.49723642501078"
"wavelet-LLH","glszm","LowGrayLevelZoneEmphasis","0.12342112307886118","0.17599250779283246"
"wavelet-LLH","glszm","SizeZoneNonUniformity","6.055555555555555","5.866666666666666"
"wavelet-LLH","glszm","SizeZoneNonUniformityNormalized","0.16820987654320987","0.19555555555555557"
"wavelet-LLH","glszm","SmallAreaEmphasis","0.33610659334611326","0.3740468214660474"
"wavelet-LLH","glszm","SmallAreaHighGrayLevelEmphasis","8.662621173749258","13.218191969942469"
"wavelet-LLH","glszm","SmallAreaLowGrayLevelEmphasis","0.03033690347038092","0.062565804061047"
"wavelet-LLH","glszm","ZoneEntropy","4.760067015271096","4.38989809546428"
"wavelet-LLH","glszm","ZonePercentage","0.04730617608409987","0.06772009029345373"
"wavelet-LLH","glszm","ZoneVariance","4032.2307098765423","1220.2455555555557"
"wavelet-LLH","ngtdm","Busyness","2.9974778719774244","1.4505020188903068"
"wavelet-LLH","ngtdm","Coarseness","0.008185983944130889","0.01615250168353345"
"wavelet-LLH","ngtdm","Complexity","18.81723964695366","39.17538041485274"
"wavelet-LLH","ngtdm","Contrast","0.029188966810867554","0.03732009534079293"
"wavelet-LLH","ngtdm","Strength","0.18354197716228995","0.8805150706313996"
"wavelet-LHL","firstorder","10Percentile","-12.76926937867047","-21.171847432857604"
"wavelet-LHL","firstorder","90Percentile","10.457474961898486","19.211605630325558"
"wavelet-LHL","firstorder","Energy","72295.52440930162","114826.74425307906"
"wavelet-LHL","firstorder","Entropy","1.0801431161375608","1.5433934801846716"
"wavelet-LHL","firstorder","InterquartileRange","11.158672813731906","21.313208705295718"
"wavelet-LHL","firstorder","Kurtosis","3.474194080541702","3.0025130957972035"
"wavelet-LHL","firstorder","Maximum","26.171267120975234","47.536359092054965"
"wavelet-LHL","firstorder","MeanAbsoluteDeviation","7.342632357581164","12.736424995859089"
"wavelet-LHL","firstorder","Mean","-1.6493136201555583","-1.5111746028328115"
"wavelet-LHL","firstorder","Median","-1.7679060818288128","-1.7626662674725608"
"wavelet-LHL","firstorder","Minimum","-31.94479959029643","-47.23412807115208"
"wavelet-LHL","firstorder","Range","58.116066711271664","94.77048716320704"
"wavelet-LHL","firstorder","RobustMeanAbsoluteDeviation","4.786768146459032","8.773371799845497"
"wavelet-LHL","firstorder","RootMeanSquared","9.746829695112211","16.0997696556212"
"wavelet-LHL","firstorder","Skewness","-0.042115244187864144","0.09906400649349639"
"wavelet-LHL","firstorder","TotalEnergy","225454.4474967582","358088.5593534569"
"wavelet-LHL","firstorder","Uniformity","0.49996978178998863","0.39151791856264234"
"wavelet-LHL","firstorder","Variance","92.28045368789056","256.91893428381417"
"wavelet-LHL","glcm","Autocorrelation","5.7585803283114","6.012402808547995"
"wavelet-LHL","glcm","ClusterProminence","0.8892747498181008","3.362188166262946"
"wavelet-LHL","glcm","ClusterShade","0.07150867956655418","0.029103258285692525"
"wavelet-LHL","glcm","ClusterTendency","0.6301121211802424","1.0660267109331332"
"wavelet-LHL","glcm","Contrast","0.43172479141792786","0.9502402174960177"
"wavelet-LHL","glcm","Correlation","0.18583299181128093","0.059561308987975084"
"wavelet-LHL","glcm","DifferenceAverage","0.4202967021029695","0.686636094321407"
"wavelet-LHL","glcm","DifferenceEntropy","0.9982117715749114","1.3900311460315424"
"wavelet-LHL","glcm","DifferenceVariance","0.24767700518866703","0.4525818306816821"
"wavelet-LHL","glcm","Id","0.7917563305010084","0.6981291659655938"
"wavelet-LHL","glcm","Idm","0.790994457880011","0.6830423651567574"
"wavelet-LHL","glcm","Idmn","0.9748060961986211","0.9493872957315577"
"wavelet-LHL","glcm","Idn","0.9163215958899047","0.8711753786812183"
"wavelet-LHL","glcm","Imc1","-0.05252401048146552","-0.0588271578272103"
"wavelet-LHL","glcm","Imc2","0.2515255579742524","0.33660632324609624"
"wavelet-LHL","glcm","InverseVariance","0.4102971239523808","0.47946900090344163"
"wavelet-LHL","glcm","JointAverage","2.389334417883401","2.446100228189171"
"wavelet-LHL","glcm","JointEnergy","0.2692148515010835","0.1626186047746068"
"wavelet-LHL","glcm","JointEntropy","2.0848713417681846","3.0055762284194567"
"wavelet-LHL","glcm","MCC","0.20967773028129358","0.26544778274519626"
"wavelet-LHL","glcm","MaximumProbability","0.38158344831793384","0.23824666138314432"
"wavelet-LHL","glcm","SumAverage","4.778668835766802","4.892200456378342"
"wavelet-LHL","glcm","SumEntropy","1.6315891984956286","2.048923530320631"
"wavelet-LHL","glcm","SumSquares","0.2654592281495426","0.5040667321072878"
"wavelet-LHL","gldm","DependenceEntropy","5.193645250576535","5.205529773978634"
"wavelet-LHL","gldm","DependenceNonUniformity","45.31274638633377","30.367945823927766"
"wavelet-LHL","gldm","DependenceNonUniformityNormalized","0.05954368776127959","0.0685506677741033"
"wavelet-LHL","gldm","DependenceVariance","24.094474211779577","17.201065992692957"
"wavelet-LHL","gldm","GrayLevelNonUniformity","380.47700394218134","173.44243792325057"
"wavelet-LHL","gldm","GrayLevelVariance","0.26853800846455234","0.5002420394498825"
"wavelet-LHL","gldm","HighGrayLevelEmphasis","6.019710906701708","6.498871331828442"
"wavelet-LHL","gldm","LargeDependenceEmphasis","169.01051248357425","94.82392776523702"
"wavelet-LHL","gldm","LargeDependenceHighGrayLevelEmphasis","925.4862023653088","579.7088036117382"
"wavelet-LHL","gldm","LargeDependenceLowGrayLevelEmphasis","35.42017995327785","18.887305618259344"
"wavelet-LHL","gldm","LowGrayLevelEmphasis","0.20284895605197836","0.2354683972911964"
"wavelet-LHL","gldm","SmallDependenceEmphasis","0.02075407348724916","0.052420824269751254"
"wavelet-LHL","gldm","SmallDependenceHighGrayLevelEmphasis","0.13797859455670852","0.37908792747784104"
"wavelet-LHL","gldm","SmallDependenceLowGrayLevelEmphasis","0.006417786241970874","0.022932069687467107"
"wavelet-LHL","glrlm","GrayLevelNonUniformity","210.47506053835002","112.45271140876483"
"wavelet-LHL","glrlm","GrayLevelNonUniformityNormalized","0.480240459498627","0.3622275853079136"
"wavelet-LHL","glrlm","GrayLevelVariance","0.2934137190574736","0.5809414903645008"
"wavelet-LHL","glrlm","HighGrayLevelRunEmphasis","6.244194533980027","6.613914978933914"
"wavelet-LHL","glrlm","LongRunEmphasis","4.550393208616876","2.9146763059074625"
"wavelet-LHL","glrlm","LongRunHighGrayLevelEmphasis","25.929846976746532","18.41958292527485"
"wavelet-LHL","glrlm","LongRunLowGrayLevelEmphasis","0.9420811372259954","0.6399474181087298"
"wavelet-LHL","glrlm","LowGrayLevelRunEmphasis","0.20228705248639697","0.2496789530037201"
"wavelet-LHL","glrlm","RunEntropy","2.7781145147803628","2.8151538263126343"
"wavelet-LHL","glrlm","RunLengthNonUniformity","180.32256131626178","168.99349088130887"
"wavelet-LHL","glrlm","RunLengthNonUniformityNormalized","0.3989461415228943","0.5323054169365995"
"wavelet-LHL","glrlm","RunPercentage","0.5754573941170524","0.6996006251085257"
"wavelet-LHL","glrlm","RunVariance","1.2097317051696417","0.6872878765074713"
"wavelet-LHL","glrlm","ShortRunEmphasis","0.6284205303799411","0.7450833977047852"
"wavelet-LHL","glrlm","ShortRunHighGrayLevelEmphasis","4.024147360623028","4.998204712733468"
"wavelet-LHL","glrlm","ShortRunLowGrayLevelEmphasis","0.12879640578421914","0.19702925004040261"
"wavelet-LHL","glszm","GrayLevelNonUniformity","3.909090909090909","9.416666666666666"
"wavelet-LHL","glszm","GrayLevelNonUniformityNormalized","0.35537190082644626","0.3923611111111111"
"wavelet-LHL","glszm","GrayLevelVariance","1.1074380165289257","1.9982638888888888"
"wavelet-LHL","glszm","HighGrayLevelZoneEmphasis","6.2727272727272725","8.041666666666666"
"wavelet-LHL","glszm","LargeAreaEmphasis","25926.272727272728","3135.375"
"wavelet-LHL","glszm","LargeAreaHighGrayLevelEmphasis","145710.45454545456","19236.541666666668"
"wavelet-LHL","glszm","LargeAreaLowGrayLevelEmphasis","5316.947601010101","605.5795717592592"
"wavelet-LHL","glszm","LowGrayLevelZoneEmphasis","0.442550505050505","0.5040509259259259"
"wavelet-LHL","glszm","SizeZoneNonUniformity","3.0","7.0"
"wavelet-LHL","glszm","SizeZoneNonUniformityNormalized","0.2727272727272727","0.2916666666666667"
"wavelet-LHL","glszm","SmallAreaEmphasis","0.5011125665188607","0.47682229597230147"
"wavelet-LHL","glszm","SmallAreaHighGrayLevelEmphasis","3.581929932021609","3.5152470748639644"
"wavelet-LHL","glszm","SmallAreaLowGrayLevelEmphasis","0.22508720814804564","0.27071599089115306"
"wavelet-LHL","glszm","ZoneEntropy","3.095795255000931","3.086038815261274"
"wavelet-LHL","glszm","ZonePercentage","0.01445466491458607","0.05417607223476298"
"wavelet-LHL","glszm","ZoneVariance","21140.14876033058","2794.664930555555"
"wavelet-LHL","ngtdm","Busyness","14.706408523727557","10.205988933801576"
"wavelet-LHL","ngtdm","Coarseness","0.007078816490123992","0.011788671039225193"
"wavelet-LHL","ngtdm","Complexity","2.6950405415235776","3.260288980984282"
"wavelet-LHL","ngtdm","Contrast","0.01766687522135934","0.049527911594881534"
"wavelet-LHL","ngtdm","Strength","0.0407175682282558","0.0532847478128167"
"wavelet-LHH","firstorder","10Percentile","-7.3421090045269874","-14.587963740101983"
"wavelet-LHH","firstorder","90Percentile","7.719653141019079","13.941491463994433"
"wavelet-LHH","firstorder","Energy","28039.961922170136","54840.87670677799"
"wavelet-LHH","firstorder","Entropy","1.0126593941561284","1.0986902138590489"
"wavelet-LHH","firstorder","InterquartileRange","7.393877247460543","16.712569229688768"
"wavelet-LHH","firstorder","Kurtosis","3.7064541970327105","2.7447728081007092"
"wavelet-LHH","firstorder","Maximum","25.50378830017591","37.83869173509024"
"wavelet-LHH","firstorder","MeanAbsoluteDeviation","4.681905274332642","9.038526631415179"
"wavelet-LHH","firstorder","Mean","0.20086120932455936","-0.1129090354852206"
"wavelet-LHH","firstorder","Median","0.20792141919727553","0.25596098146705154"
"wavelet-LHH","firstorder","Minimum","-18.393995971846074","-27.623909892584916"
"wavelet-LHH","firstorder","Range","43.89778427202198","65.46260162767516"
"wavelet-LHH","firstorder","RobustMeanAbsoluteDeviation","3.140903487355584","6.568730397183368"
"wavelet-LHH","firstorder","RootMeanSquared","6.07010748596403","11.126288872688216"
"wavelet-LHH","firstorder","Skewness","0.05585406298275933","0.2295087131433312"
"wavelet-LHH","firstorder","TotalEnergy","87442.95272280568","171021.92229998801"
"wavelet-LHH","firstorder","Uniformity","0.4990338806570648","0.4867031169585577"
"wavelet-LHH","firstorder","Variance","36.80585966574523","123.78155562821142"
"wavelet-LHH","glcm","Autocorrelation","2.2728647311038377","6.30172269309979"
"wavelet-LHH","glcm","ClusterProminence","0.5126817737951616","0.6823846747239072"
